failure_uid,model_family,method_name,input_scope,repetition,run_id,failure_object_type,related_finding_uid,related_case_id,detection_match,evidence_quality,summary,final_answer_path,tool_trace_path,candidate_reason,failure_manifestation,failure_mechanism,evidence_from_output,tool_trace_observation,likely_cause,method_implication,review_notes
E00074,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,1,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_1,FN_case,,H19-011,,,AES intermediate state is readable through the AES register interface,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00075,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,1,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_1,FN_case,,H19-014,,,AES operation interface is exposed as a crypto oracle,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00076,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,1,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_1,FN_case,,H19-017,,,Boot ROM memory is writable through the mapped bus path,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00077,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,1,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_1,FN_case,,H19-045,,,ROM2 secure registers are exposed through AXI,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00078,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,1,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_1,FN_case,,H19-058,,,Security configuration registers can be reprogrammed after boot,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00079,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,2,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_2,FN_case,,H19-010,,,AES key words are readable through the AES register interface,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00080,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,2,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_2,FN_case,,H19-011,,,AES intermediate state is readable through the AES register interface,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00081,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,2,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_2,FN_case,,H19-014,,,AES operation interface is exposed as a crypto oracle,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00082,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,2,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_2,FN_case,,H19-017,,,Boot ROM memory is writable through the mapped bus path,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00083,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,3,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_3,FN_case,,H19-010,,,AES key words are readable through the AES register interface,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00084,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,3,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_3,FN_case,,H19-011,,,AES intermediate state is readable through the AES register interface,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00085,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,3,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_3,FN_case,,H19-014,,,AES operation interface is exposed as a crypto oracle,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00086,deepseek_v4_pro,baseline,h19_aes_rom2_security_scope,3,baseline:deepseek_v4_pro:h19_aes_rom2_security_scope:rep_3,FN_case,,H19-017,,,Boot ROM memory is writable through the mapped bus path,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_aes_rom2_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00087,deepseek_v4_pro,baseline,h19_csr_privilege_scope,1,baseline:deepseek_v4_pro:h19_csr_privilege_scope:rep_1,FN_case,,H19-024,,,SATP read is not mediated by TVM,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00088,deepseek_v4_pro,baseline,h19_csr_privilege_scope,1,baseline:deepseek_v4_pro:h19_csr_privilege_scope:rep_1,FN_case,,H19-025,,,SATP write is not mediated by TVM,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00089,deepseek_v4_pro,baseline,h19_csr_privilege_scope,2,baseline:deepseek_v4_pro:h19_csr_privilege_scope:rep_2,FN_case,,H19-024,,,SATP read is not mediated by TVM,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00090,deepseek_v4_pro,baseline,h19_csr_privilege_scope,2,baseline:deepseek_v4_pro:h19_csr_privilege_scope:rep_2,FN_case,,H19-025,,,SATP write is not mediated by TVM,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00091,deepseek_v4_pro,baseline,h19_csr_privilege_scope,3,baseline:deepseek_v4_pro:h19_csr_privilege_scope:rep_3,FN_case,,H19-024,,,SATP read is not mediated by TVM,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00092,deepseek_v4_pro,baseline,h19_csr_privilege_scope,3,baseline:deepseek_v4_pro:h19_csr_privilege_scope:rep_3,FN_case,,H19-025,,,SATP write is not mediated by TVM,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_csr_privilege_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00093,deepseek_v4_pro,baseline,h19_debug_jtag_scope,1,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_1,FN_case,,H19-005,,,Debug module reports authenticated without implemented authentication,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00094,deepseek_v4_pro,baseline,h19_debug_jtag_scope,1,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_1,FN_case,,H19-047,,,JTAG DMI write path is not consistently password guarded,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00095,deepseek_v4_pro,baseline,h19_debug_jtag_scope,1,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_1,FN_case,,H19-049,,,JTAG password path is only 32 bits wide,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00096,deepseek_v4_pro,baseline,h19_debug_jtag_scope,1,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_1,FN_case,,H19-051,,,JTAG password flag is not reset properly,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00097,deepseek_v4_pro,baseline,h19_debug_jtag_scope,1,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_1,FN_case,,H19-056,,,Debug control path can drive secondary SoC reset,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00098,deepseek_v4_pro,baseline,h19_debug_jtag_scope,2,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_2,FN_case,,H19-005,,,Debug module reports authenticated without implemented authentication,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00099,deepseek_v4_pro,baseline,h19_debug_jtag_scope,2,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_2,FN_case,,H19-049,,,JTAG password path is only 32 bits wide,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00100,deepseek_v4_pro,baseline,h19_debug_jtag_scope,2,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_2,FN_case,,H19-050,,,Debug SBA path can access ROM2/FUSE memory,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00101,deepseek_v4_pro,baseline,h19_debug_jtag_scope,2,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_2,FN_case,,H19-056,,,Debug control path can drive secondary SoC reset,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00102,deepseek_v4_pro,baseline,h19_debug_jtag_scope,3,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,FN_case,,H19-005,,,Debug module reports authenticated without implemented authentication,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00103,deepseek_v4_pro,baseline,h19_debug_jtag_scope,3,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,FN_case,,H19-047,,,JTAG DMI write path is not consistently password guarded,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00104,deepseek_v4_pro,baseline,h19_debug_jtag_scope,3,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,FN_case,,H19-048,,,JTAG unlock path can force processor privilege output to machine mode,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00105,deepseek_v4_pro,baseline,h19_debug_jtag_scope,3,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,FN_case,,H19-049,,,JTAG password path is only 32 bits wide,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00106,deepseek_v4_pro,baseline,h19_debug_jtag_scope,3,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,FN_case,,H19-051,,,JTAG password flag is not reset properly,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00107,deepseek_v4_pro,baseline,h19_debug_jtag_scope,3,baseline:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,FN_case,,H19-056,,,Debug control path can drive secondary SoC reset,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00108,deepseek_v4_pro,baseline,h19_jtag_debug_expansion_scope,1,baseline:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_1,FN_case,,H19-052,,,"JTAG/DMI reset is split across trst_ni, rst_ni, and dmi_rst_no, leaving reset behavior dependent on multiple paths.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00109,deepseek_v4_pro,baseline,h19_jtag_debug_expansion_scope,1,baseline:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_1,FN_case,,H19-053,,,"The debug module reset path is separated from the system reset path, while system reset is driven by ndmreset_n.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00110,deepseek_v4_pro,baseline,h19_jtag_debug_expansion_scope,2,baseline:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_2,FN_case,,H19-052,,,"JTAG/DMI reset is split across trst_ni, rst_ni, and dmi_rst_no, leaving reset behavior dependent on multiple paths.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00111,deepseek_v4_pro,baseline,h19_jtag_debug_expansion_scope,2,baseline:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_2,FN_case,,H19-055,,,"Password checking updates pass_chk but no retry counter, lockout, or temporary disable state is implemented in the JTAG authentication state machine.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00112,deepseek_v4_pro,baseline,h19_jtag_debug_expansion_scope,3,baseline:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3,FN_case,,H19-052,,,"JTAG/DMI reset is split across trst_ni, rst_ni, and dmi_rst_no, leaving reset behavior dependent on multiple paths.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00113,deepseek_v4_pro,baseline,h19_jtag_debug_expansion_scope,3,baseline:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3,FN_case,,H19-055,,,"Password checking updates pass_chk but no retry counter, lockout, or temporary disable state is implemented in the JTAG authentication state machine.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00114,deepseek_v4_pro,baseline,h21_access_lock_scope,1,baseline:deepseek_v4_pro:h21_access_lock_scope:rep_1,FN_case,,H21-042,,,reset 默认 access-control 值开放所有访问,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00115,deepseek_v4_pro,baseline,h21_access_lock_scope,1,baseline:deepseek_v4_pro:h21_access_lock_scope:rep_1,FN_case,,H21-048,,,JTAG unlock 破坏 register lock 安全状态,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
