failure_uid,model_family,method_name,input_scope,repetition,run_id,failure_object_type,related_finding_uid,related_case_id,detection_match,evidence_quality,summary,final_answer_path,tool_trace_path,candidate_reason,failure_manifestation,failure_mechanism,evidence_from_output,tool_trace_observation,likely_cause,method_implication,review_notes
E00145,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F1,H21-052,Duplicate,Sufficient,No direct debug path to fuse/bootrom found; debug master bus access is disabled. The authentication gate (jtag_unlock) presence and effectiveness remain unverified.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00146,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F2,H21-045,Duplicate,Sufficient,"The DMA wrapper's write process does not exhibit gating by core_lock_reg in the inspected portion, indicating that lock bits may not prevent writes to DMA control registers.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00147,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F4,H21-045,Duplicate,Sufficient,Insufficient evidence to determine if reset defaults are secure.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00148,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F5,H21-052,Duplicate,Sufficient,"External masters are not assigned a distinct privilege level; they use the core's priv_lvl_i, which could allow unauthorized privilege escalation.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00149,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F7,H21-052,Duplicate,Sufficient,"SimDTM provides an unauthenticated debug backdoor in simulation environments. If this macro is accidentally or intentionally enabled in any real silicon or test chip, it constitutes a critical vulnerability.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00150,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F8,H21-045,Duplicate,Sufficient,"DMA wrapper write logic lacks gating by core_lock_reg, meaning lock bits do not protect the DMA configuration registers.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00151,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,1,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1,Duplicate,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1:F3,H21-046,Duplicate,Sufficient,PKT wrapper's fuse read path does not enforce reglk_ctrl lock on all access routes; software can bypass the lock by reading from unlisted addresses.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00152,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,1,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1,FP_finding,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1:F4,,FP,Unsupported,Cannot determine if bootrom write/read access is properly guarded. Insufficient data.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\tool_observations.jsonl,FP finding,,,,,,,
E00153,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,1,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1,FP_finding,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1:F6,,FP,Unsupported,Cannot assess whether partial resets can clear lock bits illegally. Data insufficient.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\tool_observations.jsonl,FP finding,,,,,,,
E00154,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,2,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_2,Duplicate,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_2:F3,H21-046,Duplicate,Sufficient,"Bootrom selection is not locked and bootrom remains accessible via the NoC, violating the expected guard that bootrom should be inaccessible after boot.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00155,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,2,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_2,Duplicate,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_2:F4,H21-046,Duplicate,Sufficient,Insufficient evidence to confirm or refute the obligation.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00156,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,2,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_2,Duplicate,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_2:F6,H21-046,Duplicate,Sufficient,"CLINT access is not gated by privilege level, violating the expected guard. Any bus master can write to CLINT registers.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00157,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,3,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_3:F2,H21-069,Duplicate,Sufficient,"Debug mode bypass in rng_wrapper read path allows unrestricted reading of RNG seeds and intermediate entropy, defeating the reglk_ctrl lock.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00158,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,3,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_3:F4,H21-046,Duplicate,Sufficient,"DMA/noc masters can reach all peripheral registers without per-master privilege separation, relying solely on the core's privilege level.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00159,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,3,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_3:F5,H21-095,Duplicate,Sufficient,RSA wrapper lacks completion gating on msg_out reads; intermediate cryptographic state is exposed when the lock bit is not set.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00160,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,1,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1,Duplicate,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1:F1,H21-007,Duplicate,Sufficient,"If any wrapper uses debug_mode_i to bypass lock, it constitutes a lock bypass vulnerability.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00161,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,1,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1,Duplicate,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1:F2,H21-053,Duplicate,Sufficient,Potential unauthorized fuse read if pkt_wrapper access control is missing or can be bypassed.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00162,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,1,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1,Duplicate,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_1:F3,H21-007,Duplicate,Sufficient,acc_ctrl might be writable without sufficient privilege if acct_wrapper does not enforce it.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00163,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,2,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,Evidence_failure,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2:F1,H21-053,TP,Insufficient,The we_flag signal (we_flag_4) when low allows DMI reads without JTAG unlock. This is a direct bypass of the HMAC authentication for reads.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_observations.jsonl,Insufficient evidence,,,,,,,
E00164,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,2,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,Evidence_failure,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2:F2,H21-001,TP,Insufficient,"If key_hash_bypass_i is tied low, the guard is satisfied. If left floating or driven by a register, it poses a bypass risk.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_observations.jsonl,Insufficient evidence,,,,,,,
E00165,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,2,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,FP_finding,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2:F3,,FP,Unsupported,fuse_mem hash is readable via bus without requiring jtag_unlock. The acc_ctrl mechanism provides privilege-based access but no authentication requirement.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_observations.jsonl,FP finding,,,,,,,
E00166,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,2,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,FP_finding,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2:F4,,FP,Unsupported,The aliasing in acc_ctrl_c for j==5 creates a security hole where setting peripheral 4's lock bit grants access to peripheral 5.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_observations.jsonl,FP finding,,,,,,,
E00167,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,2,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,FP_finding,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2:F5,,FP,Unsupported,"If ndmreset can reset the whole chip, it would clear the lock registers without requiring JTAG unlock. The dmi_reset signal is safe.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_observations.jsonl,FP finding,,,,,,,
E00168,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,2,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,FP_finding,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2:F6,,FP,Unsupported,"Based solely on hmac.sv, internal state is not exported. However, the wrapper could create read paths.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_observations.jsonl,FP finding,,,,,,,
E00169,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,2,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2,Duplicate,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_2:F7,H21-053,Duplicate,Insufficient,debug_req_valid is not explicitly gated by jtag_unlock in riscv_peripherals.sv; the gating is inside dmi_jtag but the we_flag bypass still allows assertion without unlock.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00170,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,3,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_3:F2,H21-007,Duplicate,Sufficient,"Debug mode likely overrides reglk_ctrl, creating a privilege escalation path.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00171,deepseek_v4_pro,proposed,h21_jtag_auth_expansion_scope,3,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_jtag_auth_expansion_scope:rep_3:F4,H21-053,Duplicate,Sufficient,Potential backdoor if we_flag sources are insecure.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_jtag_auth_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00172,deepseek_v4_pro,proposed,h18_debug_jtag_scope,1,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_1,FN_case,,H18-010,,,Checking only 31 of 32 password bits may make debug authentication incomplete.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_1\tool_observations.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00173,deepseek_v4_pro,proposed,h18_debug_jtag_scope,1,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_1,FN_case,,H18-012,,,Password check state not resetting after success may leave residual debug authorization state.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_1\tool_observations.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00174,deepseek_v4_pro,proposed,h18_debug_jtag_scope,2,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_2,FN_case,,H18-010,,,Checking only 31 of 32 password bits may make debug authentication incomplete.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_2\tool_observations.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00175,deepseek_v4_pro,proposed,h18_debug_jtag_scope,2,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_2,FN_case,,H18-012,,,Password check state not resetting after success may leave residual debug authorization state.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_2\tool_observations.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00176,deepseek_v4_pro,proposed,h18_debug_jtag_scope,3,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3,FN_case,,H18-010,,,Checking only 31 of 32 password bits may make debug authentication incomplete.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_3\tool_observations.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00177,deepseek_v4_pro,proposed,h18_debug_jtag_scope,3,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3,FN_case,,H18-012,,,Password check state not resetting after success may leave residual debug authorization state.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_3\tool_observations.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00178,deepseek_v4_pro,proposed,h18_fc_core_security_scope,1,proposed:deepseek_v4_pro:h18_fc_core_security_scope:rep_1,FN_case,,H18-025,,,Unprivileged user-space code writing privileged CSR directly matches privilege mediation failure.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_fc_core_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_fc_core_security_scope\rep_1\tool_observations.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00179,deepseek_v4_pro,proposed,h18_fc_core_security_scope,3,proposed:deepseek_v4_pro:h18_fc_core_security_scope:rep_3,FN_case,,H18-025,,,Unprivileged user-space code writing privileged CSR directly matches privilege mediation failure.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_fc_core_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_fc_core_security_scope\rep_3\tool_observations.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00180,deepseek_v4_pro,proposed,h18_gpio_apb_scope,1,proposed:deepseek_v4_pro:h18_gpio_apb_scope:rep_1,FN_case,,H18-004,,,"GPIO lock control register may be writable by software, weakening protection of locked resources.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_gpio_apb_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_gpio_apb_scope\rep_1\tool_observations.jsonl,GT case not hit by any TP finding in this run,,,,,,,
