finding_uid,model_family,method_name,input_scope,repetition,run_id,final_answer_path,finding_id,model_reported_status,summary,vulnerability_category,affected_locations,claimed_files,claimed_modules,claimed_signals_or_registers,evidence_items,reasoning_summary,security_impact,confidence,uncertainty_or_missing_evidence,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,review_notes
proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_2:F9,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,2,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_2,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_2\final_answer.json,F9,potential_warning,Inconclusive; further inspection required.,Write to acc_ctrl configuration / acc_ctrl register / permission-related RTL security issue,"piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,,,"piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown","Subject: Any bus master writing to acc_ctrl registers Operation: Write to acc_ctrl configuration Object: acc_ctrl register Expected guard: acc_ctrl must be write-protected by reglk_ctrl or similar lock, and only allowed from privileged level. Observed behavior: acc_ctrl is an output from ACCT wrapper (i_acct_wrapper), which has reglk_ctrl input. The ACCT peripheral is at ACCTBase 0xfff5205000, separate from other peripherals. No evidence that it can be bypassed by debug or test. Path: ACCT wrapper AXI slave -> internal logic -> acc_ctrl output. Closure verdict: Related RTL evidence exists, but some core evidence slots remain incomplete.","If acc_ctrl write path is unprotected, an attacker could reprogram access permissions.",medium,Need ACCT wrapper RTL to see its internal write protection and lock usage.,,FP,,Unclear,FP: finding concerns debug/reglock/PKT/fuse/generic DMA access rather than the DMA PMP GT cases.
proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_2:F10,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,2,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_2,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_2\final_answer.json,F10,potential_warning,Inconclusive; race condition cannot be ruled out without full code.,Write to a register after lock is asserted or during transition / Locked peripheral registers / permission-related RTL security issue,"piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv
piton/design/chip/tile/ariane/src/dma/dma.sv",piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/src/dma/dma.sv,,,"piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv | unknown
piton/design/chip/tile/ariane/src/dma/dma.sv | unknown","Subject: Any initiator writing to a locked register Operation: Write to a register after lock is asserted or during transition Object: Locked peripheral registers Expected guard: Once lock is set, all writes must be blocked on the same cycle, without glitch. Observed behavior: In dma_wrapper, en = en_acct && acct_ctrl_i; we is not gated by core_lock_reg in the shown RTL. The lock bit's integration into we generation is not visible. In dma.sv, we_flag input exists but its use to gate writes is not shown. Path: dma_wrapper AXI interface -> we signal generation -> unknown gating by core_lock_reg. Closure verdict: Related RTL evidence exists, but some core evidence slots remain incomplete.",Potential race condition if lock and write enable are not sampled together.,medium,"Need complete write enable generation logic, including lock gating.",H21-052,Duplicate,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_2:F1,Insufficient,Duplicate of proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_2:F1: same run reports H21-052 again; original finding kept as TP. Matched H21-052: finding identifies chicken/we_flag corruption of DMA PMP check.
proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F1,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,F1,potential_warning,No direct debug path to fuse/bootrom found; debug master bus access is disabled. The authentication gate (jtag_unlock) presence and effectiveness remain unverified.,"Read/write via debug interface to internal registers or memory / Fuse data (fuse_rdata), bootrom (rom_rdata), reglk_ctrl, acc_ctrl / permission-related RTL security issue","piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,,,"piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown","Subject: Debug/JTAG master (SimDTM / dmi_jtag / debug_req) Operation: Read/write via debug interface to internal registers or memory Object: Fuse data (fuse_rdata), bootrom (rom_rdata), reglk_ctrl, acc_ctrl Expected guard: debug_mode_i AND authorized_debug_state (jtag_unlock == 1) should gate the path Observed behavior: dm_master_gnt and dm_master_r_valid are tied to '0, disabling debug system bus accesses. The dm_slave path connects to an internal debug module and does not reach fuse or bootrom AXI bridges. rom_req is gated by acc_ctrl_c[priv_lvl_i][0]; fuse access is inside pkt_wrapper with acc_ctrl_c[priv_lvl_i][5]. debug_mode_i is connected to several wrappers but not observed to override priv_lvl_i or directly enable bus access. jtag_unlock is generated by dmi_jtag but its usage in gating debug operations is not visible in the inspected RTL fragments. Path: debug_req -> dm_slave_req (via axi2mem) -> internal debug memory only; dm_master path disabled Closure verdict: Related RTL evidence exists, but some core evidence slots remain incomplete.","If debug can bypass authentication, it could read sensitive assets, but current evidence shows no such path",medium,Usage of jtag_unlock to gate debug DMI access is not observed. The internal debug module logic is not inspected.,,FP,,Unclear,FP: finding concerns debug/reglock/PKT/fuse/generic DMA access rather than the DMA PMP GT cases.
proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F2,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,F2,confirmed_finding,"The DMA wrapper's write process does not exhibit gating by core_lock_reg in the inspected portion, indicating that lock bits may not prevent writes to DMA control registers.","Write to protected registers while corresponding lock bit is set / Registers controlled by reglk_ctrl (e.g., DMA start, length, addresses) / permission-related RTL security issue",piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,,,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv | unknown,"Subject: Any bus master (including debug, DMA, AXI) attempting to write to locked registers Operation: Write to protected registers while corresponding lock bit is set Object: Registers controlled by reglk_ctrl (e.g., DMA start, length, addresses) Expected guard: Write enables must be gated by the relevant reglk_ctrl bit; lock sticky until reset Observed behavior: In dma_wrapper.sv, core_lock_reg is derived from reglk_ctrl_i, but the write process for DMA configuration registers (start_reg, length_reg, etc.) does not show any condition that checks core_lock_reg. The observed code snippet (lines 115-134) handles reset and then a case on address[11:0] to assign register values, with no lock check visible. The complete write gating is truncated, but the absence of lock usage suggests writes may proceed even when lock is set. Path: In dma_wrapper.sv, always block writes to DMA registers via address decode; no lock gating seen Closure verdict: All required core evidence slots are present for a candidate violation.","An attacker could configure and start a DMA transfer even after a lock bit is set, bypassing the intended protection.",high,Full write enable logic with all address cases is not visible; could be that lock check exists later in the case items.,,FP,,Unclear,FP: finding concerns debug/reglock/PKT/fuse/generic DMA access rather than the DMA PMP GT cases.
proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F3,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,F3,confirmed_finding,"PMP entries can be modified while a DMA transfer is in progress, violating the requirement that PMP configuration should be stable during a transfer.",Read/write to memory through DMA / Memory regions protected by PMP / permission-related RTL security issue,"piton/design/chip/tile/ariane/src/dma/dma.sv
piton/design/chip/tile/ariane/src/dma/dma.sv",piton/design/chip/tile/ariane/src/dma/dma.sv,,,"piton/design/chip/tile/ariane/src/dma/dma.sv | unknown
piton/design/chip/tile/ariane/src/dma/dma.sv | unknown","Subject: DMA engine (dma/dma_wrapper) initiating memory transfers Operation: Read/write to memory through DMA Object: Memory regions protected by PMP Expected guard: Each DMA access checked against current PMP entries; PMP config changes during transfer prevented Observed behavior: The DMA module includes a per-beat PMP check using pmp_data_allow from an instantiated pmp block, and pmp_allow_reg is updated each cycle using pmp_data_allow. However, the PMP configuration (pmpcfg_i, pmpaddr_i) is taken directly from the module ports without any latching or locking mechanism. This means software can modify PMP entries while a DMA transfer is in progress, potentially allowing a later beat to pass an updated, more permissive set of rules. No mechanism to stall or abort if PMP config changes mid-transfer was observed. Path: dma.sv: pmp_addr_reg -> pmp entry check each cycle; pmpcfg_i/pmpaddr_i are asynchronous inputs Closure verdict: All required core evidence slots are present for a candidate violation.","An attacker could temporarily relax PMP restrictions during a DMA transfer, allowing unauthorized memory access.",high,We did not inspect the CPU's PMP configuration register write interface to confirm it can be changed concurrently with DMA.,H21-056,TP,,Sufficient,Matched H21-056: finding identifies PMP config changes do not abort existing DMA transfer.
proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F4,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,F4,potential_warning,Insufficient evidence to determine if reset defaults are secure.,"Reset or power state transition affecting security state / All security-related registers: reglk_ctrl, acc_ctrl, PMP entries, jtag_unlock, fuse control / permission-related RTL security issue",piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,,,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv | unknown,"Subject: Reset logic (any reset domain) Operation: Reset or power state transition affecting security state Object: All security-related registers: reglk_ctrl, acc_ctrl, PMP entries, jtag_unlock, fuse control Expected guard: Resets set lock bits to appropriate state, clear jtag_unlock, set access control to most restrictive, clear secrets Observed behavior: In dma_wrapper, the reset condition ~(rst_ni && ~rst_8) causes core_lock_reg to be cleared to '0. In dma.sv, data registers (start_d, length_d, etc.) reset to '0. The reset values of acc_ctrl and reglk_ctrl generation modules (acct_wrapper, reglk_wrapper) were not inspected. JTAG unlock reset logic is not visible in the fragments. Path: rst_ni and rst_8 controlled resets for DMA; other domains not inspected Closure verdict: Related RTL evidence exists, but some core evidence slots remain incomplete.","If reglk_ctrl defaults to unlocked and acc_ctrl defaults to permissive, authentication and access control are ineffective after reset.",medium,"Reset values of acc_ctrl, reglk_ctrl, jtag_unlock, and PMP entries are not available from the inspected fragments.",,FP,,Unclear,FP: finding concerns debug/reglock/PKT/fuse/generic DMA access rather than the DMA PMP GT cases.
proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F5,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,F5,confirmed_finding,"External masters are not assigned a distinct privilege level; they use the core's priv_lvl_i, which could allow unauthorized privilege escalation.","Read/write to any internal peripheral or memory / All peripherals, PMP, internal registers / permission-related RTL security issue","piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,,,"piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown","Subject: External AXI masters from noc2 Operation: Read/write to any internal peripheral or memory Object: All peripherals, PMP, internal registers Expected guard: Each AXI slave validates master's identity/privilege; external masters cannot access debug or security peripherals without authorization Observed behavior: External noc2 requests are routed via noc_axilite_bridge to each peripheral's AXI bus. The privilege level used for acc_ctrl check is priv_lvl_i, which is a static input to riscv_peripherals representing the core's current privilege mode. An external master's request is treated as if it originates from the core, with the same privilege level. If the core is in M-mode, an external master could access all peripherals as M-mode. The AXI aw_prot and ar_prot signals are tied to '0, so no additional security attributes are checked. Path: noc2 inputs -> noc_axilite_bridge -> peripheral with en = en_acct && acct_ctrl_c[priv_lvl_i][index] Closure verdict: All required core evidence slots are present for a candidate violation.","A malicious external master on the NoC could perform M-mode privileged operations, including reading fuses, writing lock bits, etc., if it can operate while the core is in M-mode.",high,No address decoding logic for routing noc2 requests to different peripherals based on master identity was observed.,,FP,,Sufficient,FP: finding concerns debug/reglock/PKT/fuse/generic DMA access rather than the DMA PMP GT cases.
proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F6,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,F6,confirmed_finding,"we_flag can directly bypass PMP checks in DMA, violating the expected guard that PMP always applies.","Setting we_flag bits, then using them to enable writes / Registers whose write-enables are controlled by we_flags / permission-related RTL security issue",piton/design/chip/tile/ariane/src/dma/dma.sv,piton/design/chip/tile/ariane/src/dma/dma.sv,,,piton/design/chip/tile/ariane/src/dma/dma.sv | unknown,"Subject: Any source that can set we_flag signals Operation: Setting we_flag bits, then using them to enable writes Object: Registers whose write-enables are controlled by we_flags Expected guard: we_flag bits only set by trusted software, gated by lock bits Observed behavior: In dma.sv, the we_flag input is used in the pmp_allow_new calculation: (we_flag && length_d == 3) unconditionally allows the transfer regardless of PMP data_allow. If an attacker can set we_flag (e.g., via debug or by writing a control register), they can bypass PMP for any DMA transfer with length 3. The origin of we_flag for DMA is from riscv_peripherals (we_flag_?), and no gating by lock bits is visible in the usage. Path: we_flag -> dma.sv: pmp_allow_new = ... || (we_flag && length_d == 3); bypasses pmp_data_allow Closure verdict: All required core evidence slots are present for a candidate violation.","An attacker who can assert we_flag can perform DMA to any address without PMP enforcement, breaking memory protection.",high,The source and access control of we_flag itself were not inspected.,H21-052,TP,,Sufficient,Matched H21-052: finding identifies chicken/we_flag corruption of DMA PMP check.
proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F7,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,F7,confirmed_finding,"SimDTM provides an unauthenticated debug backdoor in simulation environments. If this macro is accidentally or intentionally enabled in any real silicon or test chip, it constitutes a critical vulnerability.","Any operation that is normally restricted / jtag_unlock, fuse, bootrom, debug capabilities / permission-related RTL security issue","piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,,,"piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown","Subject: SimDTM / SimJTAG modules Operation: Any operation that is normally restricted Object: jtag_unlock, fuse, bootrom, debug capabilities Expected guard: Simulation-only paths gated by compile-time define; in production, they must be removed or tied off Observed behavior: SimDTM is instantiated under `ifdef RISCV_FESVR_SIM. It directly drives debug_req_valid, debug_req_ready, etc., completely bypassing the JTAG authentication (dmi_jtag). In simulation mode, an external testbench can assert debug requests without any jtag_unlock or hash check. This creates a backdoor in simulation environments. The production path (`else) uses dmi_jtag with hash authentication. If the simulation define is left active in a prototype or test chip, the backdoor exists. Path: SimDTM directly controls debug_req, bypassing dmi_jtag and its unlock mechanism Closure verdict: All required core evidence slots are present for a candidate violation.","In simulation (or if mistakenly enabled in silicon), an attacker can use the debug interface to read/write all debug-accessible state without any authentication.",high,Confirmation whether `RISCV_FESVR_SIM or `RISCV_JTAG_SIM could be enabled in production builds.,,FP,,Sufficient,FP: finding concerns debug/reglock/PKT/fuse/generic DMA access rather than the DMA PMP GT cases.
proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3:F8,deepseek_v4_pro,proposed,h21_dma_pmp_expansion_scope,3,proposed:deepseek_v4_pro:h21_dma_pmp_expansion_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_dma_pmp_expansion_scope\rep_3\final_answer.json,F8,confirmed_finding,"DMA wrapper write logic lacks gating by core_lock_reg, meaning lock bits do not protect the DMA configuration registers.","Writing to dma_ctrl_en, pmp_check_ctr_en, pmp_addr_en, or pmp_access_type_en / DMA configuration that affects transfer authorization / permission-related RTL security issue",piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,,,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv | unknown,"Subject: Any master that can write to DMA control registers Operation: Writing to dma_ctrl_en, pmp_check_ctr_en, pmp_addr_en, or pmp_access_type_en Object: DMA configuration that affects transfer authorization Expected guard: These enable registers should be writeable only by privileged software and subject to lock bits Observed behavior: In dma_wrapper.sv, the write process for DMA control registers (start_reg, length_reg, etc.) does not show any lock check. The core_lock_reg is set from reglk_ctrl_i but not used in the write enable logic observed. The AXI write enable `en` is gated by acct_ctrl_i, but that's a privilege access gate, not a lock. The write process appears to allow writes as long as acct_ctrl allows and the address decodes. The lock bit seems ignored. In dma.sv, the internal enable registers (dma_ctrl_en, pmp_addr_en, etc.) are set by the state machine, not by direct bus writes; they are not exposed to software configuration via the wrapper. So the lock should protect the wrapper registers (start, length, addresses) to prevent starting unauthorized transfers. The evidence suggests that a lock set on the DMA peripheral may not prevent reconfiguration. Path: dma_wrapper.sv: always block with address decode; no core_lock_reg in condition Closure verdict: All required core evidence slots are present for a candidate violation.","A locked DMA peripheral can be reused by an attacker, bypassing the intended protection.",high,"The full case statement is truncated; lock check could exist deeper, but it is unlikely given the pattern.",,FP,,Unclear,FP: finding concerns debug/reglock/PKT/fuse/generic DMA access rather than the DMA PMP GT cases.
proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1:F1,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,1,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\final_answer.json,F1,confirmed_finding,"debug_mode_i allows bypass of reglk_ctrl for RNG seed and polynomial read/write. RSA is not affected, but presence of this bypass on any security-sensitive peripheral constitutes a violation.","write / read / RNG seed, polynomial registers (seed[0..3], poly128, poly64, poly32, poly16) and other internal state / permission-related RTL security issue","piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv
piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv
piton/design/chip/tile/ariane/src/rsa/rsa_wrapper.sv",piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/src/rsa/rsa_wrapper.sv,,,"piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv | unknown
piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv | unknown
piton/design/chip/tile/ariane/src/rsa/rsa_wrapper.sv | unknown","Subject: debug_mode_i Operation: write / read Object: RNG seed, polynomial registers (seed[0..3], poly128, poly64, poly32, poly16) and other internal state Expected guard: Debug accesses must honor reglk_ctrl; debug_mode_i should not bypass lock bits. Observed behavior: In rng_wrapper.sv, the write path and read path use debug_mode_i as a bypass: when debug_mode_i = 1, writes to polynomial registers ignore reglk_ctrl_i[5], and reads of seed and polynomial registers ignore reglk_ctrl_i[3] and [5] respectively. RSA wrapper does not use debug_mode_i; it relies only on reglk_ctrl. Path: debug_mode_i (input) → rng_wrapper.sv always block (lines 127-141 for writes, lines 156-179 for reads) → direct assignment to secret registers. Closure verdict: All required core evidence slots are present for a candidate violation.","An attacker with debug access (e.g., via JTAG if debug_mode_i is driven high) can read RNG seeds and modify polynomial coefficients, breaking the cryptographic randomness assumptions and potentially recovering internal state.",high,"RSA wrapper does not use debug_mode_i; lock enforcement there appears intact. However, the global debug_mode_i routing in riscv_peripherals.sv may enable the bypass for RNG, and possibly other wrappers. Need to verify that debug_mode_i cannot be toggled by untrusted software to activate this bypass.",H21-069,TP,,Sufficient,Matched H21-069: finding identifies software-controlled/unchecked LFSR polynomial.
proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1:F2,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,1,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\final_answer.json,F2,confirmed_finding,No jtag_unlock gating on debug master accesses to fuse memory. JTAG debug can directly read all fuse secrets.,"read / fuse memory (fuse_rdata, jtag_hash, okey_hash, ikey_hash) / permission-related RTL security issue","piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv
piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv,,,"piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv | unknown
piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv | unknown","Subject: dm_master (debug bus request from JTAG) Operation: read Object: fuse memory (fuse_rdata, jtag_hash, okey_hash, ikey_hash) Expected guard: jtag_unlock must be asserted before debug access to fuse memory is allowed. Observed behavior: In riscv_peripherals.sv, the dm_slave_req/addr/data path from the debug module connects to the system bus. The fuse_mem instance accepts a req_i/addr_i and returns rdata_o unconditionally (no access control inside fuse_mem.sv). The pkt_wrapper also accesses fuse_mem via fuse_req/fuse_addr/fuse_rdata. There is no gating on any of these paths that checks jtag_unlock before allowing a read. jtag_unlock is only used to gate the debug interface's ability to generate DMI requests, but does not block dm_master memory reads to the fuse address range. Path: dm_master → axi2mem → noc_axilite_bridge → system bus → address decoder → fuse_mem (directly or via pkt_wrapper indirect exposure) → rdata returned. Closure verdict: All required core evidence slots are present for a candidate violation.","A debugger connected via JTAG can read the entire fuse memory (including JTAG hash, master keys, access control values, etc.) without any authentication or unlock, completely exposing the system's security secrets.",high,"The exact address mapping from the debug bus to the fuse memory region is not fully traced, but the lack of any lock gating is evident. No jtag_unlock qualifier appears in the AXI path.",,FP,,Sufficient,FP: finding concerns generic debug/fuse/DMA/reset/wrapper risks but not a stable match to fuse/RNG/RSA GT cases.
proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1:F3,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,1,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\final_answer.json,F3,confirmed_finding,PKT wrapper's fuse read path does not enforce reglk_ctrl lock on all access routes; software can bypass the lock by reading from unlisted addresses.,read / fuse memory read data (fuse_rdata_i) exposed to software through pkt_wrapper register read / permission-related RTL security issue,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,,,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv | unknown,"Subject: pkt_wrapper AXI slave (software access) Operation: read Object: fuse memory read data (fuse_rdata_i) exposed to software through pkt_wrapper register read Expected guard: When reglk_ctrl lock bits for PKT (e.g., bit 6) are set, reading fuse_rdata_i through pkt should return 0 or be blocked. Observed behavior: In pkt_wrapper.sv, the read path uses rdata = fuse_rdata_i as default, then overrides for specific addresses. For address 4, reglk_ctrl_i[6] gates the return: rdata = reglk_ctrl_i[6] ? 'b0 : fuse_rdata_i; However, for other addresses (including the default case when address > 4 and fuse_addr_o > 110) the original rdata (fuse_rdata_i) is returned without any lock check. Additionally, the write side that sets fuse_req_o (address 0) does not check reglk_ctrl at all. Path: pkt_wrapper AXI decode (address[7:3]) → default or unmapped address → rdata assignment = fuse_rdata_i without lock condition. Closure verdict: All required core evidence slots are present for a candidate violation.","Software can read the current value of fuse_rdata_i (which may contain sensitive fuse data) even when the lock bit for PKT is set, because the lock is only applied to specific addresses (2,3,4) and not globally.",high,"The intention may be that fuse_rdata_i is only valid when a prior fuse_req has completed; however, the read path does not check that the lock is set for the PKT peripheral. Full reset and request management is not inspected.",,FP,,Sufficient,FP: finding concerns generic debug/fuse/DMA/reset/wrapper risks but not a stable match to fuse/RNG/RSA GT cases.
proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1:F4,deepseek_v4_pro,proposed,h21_fuse_rng_rsa_expansion_scope,1,proposed:deepseek_v4_pro:h21_fuse_rng_rsa_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_fuse_rng_rsa_expansion_scope\rep_1\final_answer.json,F4,needs_more_evidence,Cannot determine if bootrom write/read access is properly guarded. Insufficient data.,permission-related RTL security issue,,,,,,Closure verdict: The candidate lacks source evidence or key evidence slots.,Security impact is not fully established from visible evidence.,low,"Missing evidence: subject, operation, object, expected_guard, observed_behavior, path, impact, rtl_evidence. The bootrom wrapper and its access control logic were not inspected. Signals rom_req_acct, rom_addr, rom_rdata are present but we_flag and lock gating are unknown. No code for bootrom instantiation with write protects was observed. Missing evidence slots: subject, operation, object, expected_guard, observed_behavior, path, impact, rtl_evidence.",,FP,,Unclear,FP: finding concerns generic debug/fuse/DMA/reset/wrapper risks but not a stable match to fuse/RNG/RSA GT cases.
