run_id,finding_id,input_scope,claimed_summary,claimed_files,claimed_modules,claimed_signals,matched_case_id,detection_match,evidence_quality,confidence_label,wrong_localization,insufficient_evidence,fabricated_evidence,unsupported_claim,overconfidence,scorer_notes
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_csr_privilege_scope__rep_3,H19-CSR-003,h19_csr_privilege_scope,"read_access_exception and update_access_exception signals are declared but never driven or used, potentially masking CSR read-access violations.",src/csr_regfile.sv,csr_regfile,"read_access_exception, update_access_exception; Signal declarations for read_access_exception and update_access_exception",,FP,Insufficient,low,yes,yes,no,no,yes,Undriven access exception signals are not a visible GT case.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_1,CSR-PRIV-001,h19_csr_privilege_scope,"Machine CSR `mepc` is explicitly exempted from the normal CSR privilege check, allowing unauthorized read/write access paths.",src/csr_regfile.sv; include/riscv_pkg.sv,csr_regfile; riscv package,csr_addr; csr_t / csr_addr_t; CSR_MEPC; mepc_q / csr_rdata; mepc_d; csr_exception_o / priv_lvl_o / CSR_MEPC; csr_addr_t / csr_t; CSR_MEPC read case; CSR_MEPC write case; CSR privilege check,H19-020,TP,Sufficient,high,no,no,no,no,no,Correct CSR privilege finding matching GT case.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_1,CSR-PRIV-002,h19_csr_privilege_scope,External/top-level `umode_i` can force `priv_lvl_o` to Machine mode in the CSR block.,src/ariane.sv; src/csr_regfile.sv,ariane; csr_regfile,umode_i; umode_i connection; priv_lvl_o; csr_regfile umode_i port connection,H19-009,TP,Sufficient,medium,no,no,no,no,no,Correct CSR privilege finding matching GT case.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_2,CSR_PRIV_001,h19_csr_privilege_scope,"Machine-mode CSR_MEPC is explicitly exempted from the CSR privilege check, allowing unauthorized read/write access.",src/csr_regfile.sv; include/riscv_pkg.sv,csr_regfile; riscv package; riscv,CSR_MEPC / mepc_q / mepc_d / csr_exception_o; mepc_q; mepc_d; epc_o; CSR_MEPC; CSR privilege check; CSR_MEPC read case; CSR_MEPC write case; epc_o assignment,H19-020,TP,Sufficient,high,no,no,no,no,no,Correct CSR privilege finding matching GT case.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_2,CSR_PRIV_002,h19_csr_privilege_scope,"Asserting umode_i forces priv_lvl_o to machine mode, influencing CSR access control and translation decisions.",src/ariane.sv; src/csr_regfile.sv,ariane; csr_regfile,umode_i; priv_lvl_o; priv_lvl_o / csr_exception_o; en_translation_o; csr_regfile umode_i port connection; priv_lvl_o assignment; CSR privilege check; en_translation_o assignment,H19-009,TP,Sufficient,medium,no,no,no,no,no,Correct CSR privilege finding matching GT case.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_3,FINDING-001,h19_csr_privilege_scope,Machine-mode CSR MEPC is explicitly exempted from normal CSR privilege enforcement.,src/csr_regfile.sv; include/riscv_pkg.sv,csr_regfile; riscv package; riscv,csr_exception_o / priv_lvl_o / csr_addr; mepc_q / csr_rdata; mepc_d; CSR_MEPC; CSR_MEPC read case; CSR_MEPC write case; CSR privilege exception check,H19-020,TP,Sufficient,high,no,no,no,no,no,Correct CSR privilege finding matching GT case.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_3,FINDING-002,h19_csr_privilege_scope,External umode_i input can force effective CSR privilege level to machine mode.,src/ariane.sv; src/csr_regfile.sv,ariane; csr_regfile,umode_i; umode_i connection to csr_regfile; priv_lvl_o; CSR privilege check; en_translation_o; umode_i port; csr_regfile_i.umode_i connection; priv_lvl_o assignment; en_translation_o assignment,H19-009,TP,Sufficient,medium,no,no,no,no,no,Correct CSR privilege finding matching GT case.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_1,F-001,h19_debug_jtag_scope,Privilege escalation to Machine mode via JTAG umode_o signal — any authenticated JTAG user forces CPU to Machine mode,src/debug/dmi_jtag.sv; src/csr_regfile.sv,dmi_jtag; csr_regfile,umode_o; priv_lvl_o; umode_o port declaration; umode_o assignment; priv_lvl_o assignment,H19-048,TP,Sufficient,high,no,no,no,no,no,Correct JTAG pass_chk/umode_o to machine privilege path.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_1,F-002,h19_debug_jtag_scope,"Permanent and irreversible JTAG authentication state — once unlocked, pass_chk can never be cleared",src/debug/dmi_jtag.sv,dmi_jtag,pass_chk; pass_chk declaration; DTM_PASS password checking logic; Sequential and reset logic,H19-051,TP,Sufficient,high,no,no,no,no,no,Correct persistent pass_chk/not cleared state.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_1,F-003,h19_debug_jtag_scope,"Writable 'fuse' ROM2 — secure keys (JTAG key, AES key, access control config) are modifiable at runtime via AXI bus",src/rom2/rom2.sv; tb/ariane_peripherals.sv,rom2; ariane_peripherals,secure_reg; mem constant (fuse values); always_ff write logic; axi2mem and rom2 instantiation,,FP,Insufficient,high,yes,yes,no,no,yes,ROM2 writable key/access-control issue is not one of the scored debug/JTAG GT cases unless tied to JTAG hardcoded key provenance.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_1,F-004,h19_debug_jtag_scope,"Trivially weak 32-bit hardcoded JTAG key — publicly visible in source code, insufficient keyspace",src/rom2/rom2.sv; tb/ariane_peripherals.sv,rom2; ariane_peripherals,mem[1] (JTAG key); jtag_key; 192-bit ROM2 entries; jtag_key extraction,H19-054,TP,Sufficient,high,no,no,no,no,no,Correct hardcoded 32-bit JTAG key from ROM2 path; also related to password strength but counted as hardcoded-key case.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_1,F-005,h19_debug_jtag_scope,DMI (non-JTAG) debug path bypasses JTAG authentication entirely — direct debug access without password check,tb/ariane_testharness.sv,ariane_testharness,"debug_req_valid, debug_req, jtag_resp_valid, dmi_resp_valid; SimDTM / dmi_req; debug MUX logic; SimDTM instantiation",,FP,Insufficient,medium,yes,yes,no,no,yes,SimDTM/non-JTAG debug path bypass is not a visible GT case.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_1,F-006,h19_debug_jtag_scope,Missing access control enforcement on ROM2 writes — no privilege-level or master-ID checking on fuse register writes,src/rom2/rom2.sv; tb/ariane_peripherals.sv,rom2; ariane_peripherals,secure_reg; rom2_fuse AXI slave; Write logic; ROM2 AXI connection,,FP,Insufficient,medium,yes,yes,no,no,yes,Generic ROM2 write access is not a scored debug/JTAG GT case.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_2,F1,h19_debug_jtag_scope,"ROM2 secure key storage allows unrestricted read/write access from any bus master — no privilege check, no authentication, no locking mechanism.",src/rom2/rom2.sv; tb/ariane_peripherals.sv,rom2; ariane_peripherals,"secure_reg; rdata_o; jtag_key, access_ctrl_reg, key_reg_out; secure_reg write logic; rdata_o assignment; jtag_key, access_ctrl_reg usage",,FP,Insufficient,high,yes,yes,no,no,yes,Generic ROM2 read/write is not counted without JTAG hardcoded key or debug-to-fuse path evidence.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_2,F2,h19_debug_jtag_scope,"DMI debug interface path (SimDTM) completely bypasses JTAG password authentication, providing unauthenticated debug access.",tb/ariane_testharness.sv; src/debug/dmi_jtag.sv,ariane_testharness; dmi_jtag,"dmi_req, debug_req, jtag_enable; pass_chk, umode_o; debug interface MUX; DTM_READ gate on pass_chk",H19-047,Partial,Insufficient,medium,yes,yes,no,no,yes,Reports DMI bypass but focuses on SimDTM/direct path rather than the DTM_WRITE transition lacking pass_chk.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_2,F3,h19_debug_jtag_scope,JTAG DTM_PASS password authentication state machine may allow privilege escalation via state manipulation or timing side-channel.,src/debug/dmi_jtag.sv,dmi_jtag,"state_d, pass_chk; umode_o; DTM_PASS handler; umode_o assignment",H19-048,Partial,Insufficient,low,yes,yes,no,no,yes,Mentions pass_chk and umode_o but frames timing/state manipulation rather than clearly tracing JTAG unlock to machine privilege.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_3,F-001,h19_debug_jtag_scope,JTAG Authentication state (pass_chk) is persistent and never cleared – permanent debug unlock after single successful password,src/debug/dmi_jtag.sv; src/csr_regfile.sv,dmi_jtag; csr_regfile,pass_chk; umode_o; DTM_PASS handler; DTM_READ gate; umode_o assignment; priv_lvl_o,H19-051,TP,Sufficient,high,no,no,no,no,no,Correct pass_chk persistent/not cleared behavior.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_3,F-002,h19_debug_jtag_scope,Sensitive cryptographic and access-control keys stored in ROM2 are readable via AXI bus by any bus master,src/rom2/rom2.sv; tb/ariane_peripherals.sv,rom2; ariane_peripherals,"secure_reg; raddr_q, rdata_o; jtag_key, access_ctrl_reg; mem constant; always_ff read/write logic; key routing",,FP,Insufficient,high,yes,yes,no,no,yes,ROM2 readable keys are not scored as H19-054 without hardcoded JTAG key provenance.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_3,F-003,h19_debug_jtag_scope,"ROM2 secure key registers are writable via AXI bus, allowing key overwrite by any bus master",src/rom2/rom2.sv,rom2,secure_reg; secure_reg write,,FP,Insufficient,high,yes,yes,no,no,yes,ROM2 writable secure registers are not a visible GT case in this scope.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_3,F-004,h19_debug_jtag_scope,"JTAG password uses only 32 bits of a 192-bit key, enabling feasible brute-force attacks",src/debug/dmi_jtag.sv; tb/ariane_peripherals.sv,dmi_jtag; ariane_peripherals,pass; jtag_key; pass declaration; jtag_key assignment; password comparison,H19-049,TP,Sufficient,medium,no,no,no,no,no,Correctly identifies JTAG password uses only 32 bits.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_1,FINDING-001,h19_debug_jtag_scope,Debug module is unconditionally authenticated and permits privileged debug operations without permission enforcement.,src/debug/dm_csrs.sv; src/debug/dm_top.sv; src/csr_regfile.sv,dm_csrs; dm_top; csr_regfile,dmstatus.authenticated; dmi_req_i / dtm_op; dmcontrol_d; cmd_valid_o / command_d; sbaddr_d / sbaddress_write_valid_o / sbdata_write_valid_o; axi_m_req_o / dm_sba; debug_req_i; priv_lvl_o; dmi_req_valid_i / dmi_req_ready_o / dtm_op; sbaddress_write_valid_o / sbdata_write_valid_o; dm_sba / axi_m_req_o,H19-005,TP,Sufficient,high,no,no,no,no,no,Correct debug module authenticated hardwired true and privileged debug operations.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_1,FINDING-002,h19_debug_jtag_scope,The JTAG password gate protects reads but allows unauthenticated DMI writes.,src/debug/dmi_jtag.sv; src/csr_regfile.sv,dmi_jtag; csr_regfile,pass_chk; state_d / dmi.op / pass_chk; umode_o; pass / jtag_key; priv_lvl_o; dmi.op / state_d,H19-047,TP,Sufficient,high,no,no,no,no,no,Correct DMI write path not consistently gated by pass_chk.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_1,FINDING-003,h19_debug_jtag_scope,Protected key storage is bus-readable and bus-writable without a visible local permission check.,src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_soc_pkg.sv,rom2; ariane_peripherals; ariane_soc_pkg,secure_reg; mem; req_i / we_i / secure_reg; rdata_o; rom2_req / rom2_we / rom2_addr / rom2_wdata / rom2_rdata; ROM2Base; secure_reg write path; i_axi2rom2 / i_rom2,,FP,Insufficient,medium,yes,yes,no,no,yes,ROM2 key storage exposure is not scored as a debug/JTAG GT hit without case-specific key provenance or debug-to-fuse path.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_2,PERM-JTAG-DMI-WRITE-BYPASS,h19_debug_jtag_scope,Unauthenticated JTAG/DMI writes are allowed because only DMI reads check pass_chk.,src/debug/dmi_jtag.sv,dmi_jtag,pass_chk / state_d / dmi.op; pass_chk / pass / data_d; umode_o / pass_chk; DMI operation dispatch; DTM_PASS handling; umode_o assignment,H19-047,TP,Sufficient,high,no,no,no,no,no,Correct unauthenticated DMI write due to only read checking pass_chk.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_2,PERM-DM-AUTH-ALWAYS-TRUE,h19_debug_jtag_scope,Debug authentication status is hardwired to authenticated.,src/debug/dm_csrs.sv; src/debug/dm_top.sv,dm_csrs; dm_top,dmstatus.authenticated; dmi_req_valid_i / dmi_req_i; dmstatus.authenticated assignment; dm_csrs DMI inputs,H19-005,TP,Sufficient,high,no,no,no,no,no,Correct dmstatus.authenticated hardwired true.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_2,PERM-ROM2-JTAG-KEY-READ-WRITE,h19_debug_jtag_scope,JTAG key storage is visibly readable and writable through the ROM2 peripheral path.,src/rom2/rom2.sv; tb/ariane_peripherals.sv,rom2; ariane_peripherals,mem; secure_reg; rdata_o / secure_reg; rom2_fuse / rom2_req / rom2_we / rom2_rdata / rom2_wdata; jtag_key / key_reg_out; mem key constants; secure_reg update logic; rdata_o assignment; i_axi2rom2; jtag_key assignment,H19-054,Partial,Insufficient,medium,no,yes,no,no,yes,"Identifies JTAG key storage in ROM2 and jtag_key assignment, but frames read/write exposure more than hardcoded-key provenance."
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_2,PERM-JTAG-PASS-STATE-NOT-RESET,h19_debug_jtag_scope,JTAG password authorization state is not visibly reset/defaulted to a safe value.,src/debug/dmi_jtag.sv,dmi_jtag,pass_chk; umode_o / pass_chk; pass_chk declaration; pass_chk success assignment; umode_o permission output,H19-051,TP,Sufficient,medium,no,no,no,no,no,Correct pass_chk not reset/defaulted safely.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_3,FINDING-001,h19_debug_jtag_scope,Debug module is always authenticated despite no authentication being implemented.,src/debug/dm_csrs.sv; src/debug/dm_top.sv,dm_csrs; dm_top,dmstatus.authenticated; haltreq_o/resumereq_o; sbaddress_write_valid_o/sbdata_write_valid_o; i_dm_sba; dm_sba i_dm_sba,H19-005,TP,Sufficient,high,no,no,no,no,no,Correct always-authenticated debug module.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_3,FINDING-002,h19_debug_jtag_scope,JTAG password check gates reads but permits unauthenticated DMI writes.,src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dmi_jtag; ariane_testharness,pass_chk/state_d; dmi_req.op; debug_req/debug_req_valid; DTM_READ/DTM_WRITE/pass_chk,H19-047,TP,Sufficient,high,no,no,no,no,no,Correct JTAG password gate protects reads but allows unauthenticated writes.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_3,FINDING-003,h19_debug_jtag_scope,ROM2 key/access-control storage is readable and writable without visible local permission enforcement.,src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_soc_pkg.sv,rom2; ariane_peripherals; ariane_soc_pkg,secure_reg; secure_reg/req_i/we_i; rdata_o; rom2_fuse/rom2_req/rom2_we/rom2_addr/rom2_wdata/rom2_rdata; jtag_key/access_ctrl_reg; ROM2Base; secure_reg write/read control; i_axi2rom2/i_rom2,,FP,Insufficient,medium,yes,yes,no,no,yes,ROM2 storage exposure not counted as a debug/JTAG case without specific hardcoded JTAG key or debug-to-fuse evidence.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_1,SEC-001,h21_access_lock_scope,Register-lock write aliasing bug in reglk_wrapper causes locked register value corruption at address offset 2,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; always @(posedge clk_i) write side case statement,,FP,Insufficient,high,yes,yes,no,no,yes,reglk_mem[2] alias/corruption is not one of this scope visible GT cases.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_1,SEC-002,h21_access_lock_scope,Missing register-lock protection on fuse request and address write registers in pkt_wrapper,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,pkt_wrapper,"fuse_req_o, fuse_addr_o; always @(posedge clk_i) write side",,FP,Sufficient,high,yes,no,no,no,no,PKT register-lock issue is not visible GT in access_lock scope.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_1,SEC-003,h21_access_lock_scope,"HMAC secret key forced to zero in debug mode, enabling trivial HMAC forgery during debug",piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv,hmac_wrapper,"key, okey_hash; assign key = debug_mode_i ? 256'b0 : {...}; assign okey_hash = debug_mode_i ? 256'b0 : {...};",,FP,Insufficient,high,yes,yes,no,no,yes,HMAC debug key zeroing issue is not visible GT in this scope.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_1,SEC-004,h21_access_lock_scope,"acct_wrapper reset condition depends on rst_6 signal, potentially enabling unauthorized reset of access control registers",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,acct_mem; if(~(rst_ni && ~rst_6)) begin for (j=0; j < AcCt_MEM_SIZE; j=j+1) acct_mem[j] <= 32'hffffffff; end,H21-042,Partial,Insufficient,low,yes,yes,no,no,yes,"Related to ACCT reset permissive state, but frames rst_6 reset dependency rather than direct all-full-access reset semantics."
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-01,h21_access_lock_scope,"Debug mode bypasses HMAC key protection, forcing the secret key to all-zero",piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv,hmac_wrapper,"key, okey_hash; assign key = debug_mode_i ? 256'b0 : ...",,FP,Insufficient,high,yes,yes,no,no,yes,HMAC debug zeroing issue not visible GT in this scope.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-02,h21_access_lock_scope,"we_flag inputs can override register-lock and access-control bits, allowing forced write-enable",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,acc_ctrl_o; reglk_ctrl_i; .reglk_ctrl_i( reglk_ctrl[1*8+7:1*8] | we_flag_1 ),H21-049,TP,Sufficient,high,no,no,no,no,no,Correctly identifies we_flag overriding access-control/register-lock bits.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-03,h21_access_lock_scope,Privilege-level confusion in acc_ctrl_c computation: machine-mode privilege (i=2) OR'd into peripheral 5 access control,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,acc_ctrl_c; assign acc_ctrl_c[i][j] = acc_ctrl[j*4+i] | (j==5 && acc_ctrl[4*4+i]),H21-005,TP,Sufficient,high,no,no,no,no,no,Correctly identifies peripheral 5/PKT access ORed with peripheral 4/HMAC permission.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-04,h21_access_lock_scope,"Access control memory resets to all-permissive (0xFFFFFFFF), granting unrestricted access to all peripherals before software configuration",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,acct_mem; acct_mem[j] <= 32'hffffffff on reset,H21-042,TP,Sufficient,high,no,no,no,no,no,Correctly identifies access-control memory reset to all-permissive 0xffffffff.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-05,h21_access_lock_scope,Inconsistent lock-bit usage between read and write paths in acct_wrapper may allow unauthorized read or write access,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,"acct_mem write side; rdata read side; Write side: acct_mem[00] uses reglk_ctrl[5], acct_mem[03] uses reglk_ctrl[13]; Read side: acct_mem[0] uses reglk_ctrl[4], acct_mem[3] uses reglk_ctrl[2]",H21-043,TP,Sufficient,medium,no,no,no,no,no,Correctly identifies inconsistent/out-of-range ACCT lock-bit usage.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-06,h21_access_lock_scope,Unprotected write paths in pkt_wrapper: fuse_req_o and fuse_addr_o have no register-lock write protection,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,pkt_wrapper,"fuse_req_o, fuse_addr_o; Write to fuse_req_o and fuse_addr_o",,FP,Sufficient,high,yes,no,no,no,no,"PKT fuse write-lock issue belongs to DMA/PKT scope, not this visible GT set."
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-07,h21_access_lock_scope,Potential copy-paste bug in reglk_wrapper: write to address 2 reads from reglk_mem[3] when lock is active,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; case address[7:3] 2: reglk_mem[2] <= reglk_ctrl[1] ? reglk_mem[3] : wdata,,FP,Insufficient,medium,yes,yes,no,no,yes,reglk_mem copy-paste bug not visible GT in this scope.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_3,F-001,h21_access_lock_scope,Register lock bypass due to incorrect signal used in locked write fallback in reglk_wrapper.sv,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; case(address[7:3]) ... 2: reglk_mem[2] <= reglk_ctrl[1] ? reglk_mem[3] : wdata;,,FP,Insufficient,high,yes,yes,no,no,yes,reglk_mem[2] wrong-source bug not visible GT in this scope.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_3,F-002,h21_access_lock_scope,Write-enable flags (we_flag) override register lock protections in peripheral instantiation,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; acct_wrapper,"we_flag_1; .reglk_ctrl_i  ( reglk_ctrl[1*8+7:1*8] | we_flag_1 ); assign acc_ctrl_o = {acct_mem[3*0+2], acct_mem[3*0+1], acct_mem[3*0+0]|{8{we_flag}}};",H21-049,TP,Sufficient,high,no,no,no,no,no,Correct we_flag corruption/override of ACCT output and lock wiring.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_3,F-003,h21_access_lock_scope,Privilege level input (priv_lvl_i) used without validation as array index for access control,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,priv_lvl_i; logic [3:0][NB_PERIPHERALS-1:0] acc_ctrl_c; ... assign acc_ctrl_c[i][j] = acc_ctrl[j*4+i] ...; assign rom_req = rom_req_acct && acc_ctrl_c[priv_lvl_i][0];,,FP,Insufficient,medium,yes,yes,no,no,yes,priv_lvl_i bounds issue is not a visible GT case.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_3,F-004,h21_access_lock_scope,Access control output width mismatch may leave peripheral access bits uninitialized or uncontrolled,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,"acc_ctrl_o; assign acc_ctrl_o = {acct_mem[3*0+2], acct_mem[3*0+1], acct_mem[3*0+0]|{8{we_flag}}};",,FP,Insufficient,low,yes,yes,no,no,yes,ACCT width mismatch not visible GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_1,FINDING-001,h21_access_lock_scope,Access-control table resets to all permissions enabled.,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acct_mem, acc_ctrl_o; acc_ctrl, acc_ctrl_c; rom_req; acc_ctrl_o; acct_mem; acc_ctrl_c; en",H21-042,TP,Sufficient,high,no,no,no,no,no,Correct ACCT permission memory reset to all permissions.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_1,FINDING-002,h21_access_lock_scope,PKT/fuse read-lock can be bypassed through the default read path.,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,pkt_wrapper,"rdata, fuse_rdata_i, reglk_ctrl_i[6], fuse_addr_o; en; rdata; reglk_ctrl_i[6], fuse_rdata_i; default case; fuse_req_o, fuse_addr_o",,FP,Sufficient,high,yes,no,no,no,no,"PKT fuse read-lock issue belongs to DMA/PKT scope, not access_lock scope."
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_1,FINDING-003,h21_access_lock_scope,Register-lock memory entry 2 is altered while locked because it copies reglk_mem[3] instead of preserving itself.,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,"reglk_mem[2], reglk_mem[3], reglk_ctrl[1]; reglk_ctrl_o; reglk_mem[1:3]; reglk_mem[2]",,FP,Sufficient,high,yes,no,no,no,no,reglk_mem[2] corruption not visible GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_1,FINDING-004,h21_access_lock_scope,JTAG unlock clears all register-lock state.,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,reglk_wrapper; riscv_peripherals,"jtag_unlock, reglk_mem; jtag_unlock; reglk_ctrl, jtag_unlock; reglk_mem",H21-048,TP,Sufficient,medium,no,no,no,no,no,Correctly identifies jtag_unlock clearing all register-lock state.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_2,FINDING-001,h21_access_lock_scope,HMAC access is incorrectly granted by SHA256 permission due to an OR term in the top-level access-control matrix.,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv,riscv_peripherals; riscv_peripherals / i_hmac_wrapper wiring; hmac_wrapper; riscv_peripherals / i_sha256_wrapper wiring,acc_ctrl_c; acct_ctrl_i; en; key0; acc_ctrl_c assignment; key0/key; key0 write cases,,FP,Insufficient,high,yes,yes,no,no,yes,"Finding says HMAC access granted by SHA256 permission, not PKT access granted by HMAC permission."
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_2,FINDING-002,h21_access_lock_scope,"Access-control registers reset to all ones, which appears to be a permissive default.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,acct_mem; acc_ctrl_o; acct_mem reset,H21-042,TP,Sufficient,medium,no,no,no,no,no,Correct ACCT reset all ones.
