finding_uid,model_family,method_name,input_scope,repetition,run_id,final_answer_path,finding_id,model_reported_status,summary,vulnerability_category,affected_locations,claimed_files,claimed_modules,claimed_signals_or_registers,evidence_items,reasoning_summary,security_impact,confidence,uncertainty_or_missing_evidence,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,review_notes
ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-006,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json,F-006,confirmed_finding,Authentication bypass in the JTAG DMI interface allowing unauthenticated arbitrary writes to the debug module due to state machine reuse.,permission_related_vulnerability,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-169 | dmi_jtag | DMINoError,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv,dmi_jtag,DMINoError,"piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-169 | dmi_jtag | DMINoError | guard_logic | At lines 127-128, the FSM correctly enforces that a 'DTM_WRITE' operation requires the authentication flag 'pass_check == 1' to transition to the 'Write' state. | Establishes the intended cryptographic authentication boundary for debug register writes.
piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-169 | dmi_jtag | DMINoError | violation | At lines 129-131, a 'DTM_PASS' command unconditionally transitions the FSM into the 'Write' state without verifying 'pass_check'. Concurrently, at line 96, 'dmi_req.op' is combinatorially forced to 'DTM_WRITE' whenever the FSM is in the 'Write' state. | Demonstrates that an attacker can trick the FSM into entering a write-generating state using an unauthenticated 'DTM_PASS' command.
piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-169 | dmi_jtag | DMINoError | impact | At lines 152-154, being in the 'Write' state unconditionally asserts 'dmi_req_valid = 1', which commits the attacker-controlled 'address' and 'data' (latched during 'Idle') to the debug module as a legitimate write transaction. | Confirms that the state machine vulnerability results in a fully actionable, unauthenticated debug memory write.","The JTAG DMI interface implements an HMAC-based authentication scheme. Authorized write operations must have 'pass_check' set to 1. However, the FSM reuses the 'Write' state to process the 'DTM_PASS' command to seemingly wait for password data. When 'DTM_PASS' is issued by an attacker, the FSM enters the 'Write' state. This combinatorially sets the bus operation to 'DTM_WRITE' and asserts 'dmi_req_valid'. This causes the system to execute a valid write operation to the Debug Module using the address and data provided by the attacker in the 'DTM_PASS' payload. Consequently, an attacker can bypass the HMAC check completely and perform arbitrary unauthenticated writes to debug registers.","High. An attacker with access to the JTAG interface can bypass cryptographic authentication and perform arbitrary writes to the debug module. This allows full control over the CPU (e.g., halting the core, modifying memory and registers, and privilege escalation), completely compromising system confidentiality and integrity.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-007,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json,F-007,confirmed_finding,Arbitrary DMI write vulnerability due to authentication bypass in DTM_PASS command handling.,permission_related_vulnerability,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-169 | dmi_jtag | DMINoError,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv,dmi_jtag,DMINoError,"piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-169 | dmi_jtag | DMINoError | violation | In the `Idle` state, receiving a `DTM_PASS` command transitions the FSM directly to the `Write` state without checking `pass_check`. Furthermore, `dmi_req.op` is hardcoded to `DTM_WRITE` when the FSM is in the `Write` state, and `dmi_req_valid` is unconditionally asserted, causing the authentication payload to be executed as an unauthorized arbitrary write to the system. | Demonstrates that the authentication sequence incorrectly triggers an unguarded write operation on the DMI bus.","The DMI JTAG controller implements a lock/unlock mechanism where standard DMI writes require `pass_check == 1`. However, when processing the `DTM_PASS` authentication command, the FSM transitions to the `Write` state. Since the `Write` state asserts `dmi_req_valid` and the static assignment `dmi_req.op = (state_q == Write) ? dm::DTM_WRITE : dm::DTM_READ` forces a write operation, the system will execute an arbitrary write with the attacker-controlled address and data provided in the `DTM_PASS` command. This allows bypassing the JTAG lock.","An unauthenticated attacker can execute arbitrary writes over the JTAG DMI interface by packaging them as `DTM_PASS` commands. This completely defeats the JTAG authentication mechanism, allowing total system compromise, arbitrary code execution, or security state circumvention.",high,,H21-002,TP,,Sufficient,Matched H21-002: reports unauthenticated JTAG write.
ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-008,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json,F-008,confirmed_finding,"Sensitive pre-computed HMAC keys used for JTAG authentication are completely exposed to memory reads via an unprotected interface, allowing an attacker to read them and forge debug unlock signatures.",permission_related_vulnerability,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:123-143 | fuse_mem | JTAG_OFFSET,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv; piton/design/chip/tile/ariane/src/hmac/hmac.sv,fuse_mem; hmac,JTAG_OFFSET; HASHI_1,"piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:123-143 | fuse_mem | JTAG_OFFSET | violation | The `fuse_mem` module exposes its entire internal `mem` array to read requests via `assign rdata_o = (addr_q < MEM_SIZE) ? mem[addr_q] : '0;` without any address-based filtering. The same memory array is used to derive the sensitive `ikey_hash_o` and `okey_hash_o` values. | Demonstrates a sensitive readback vulnerability where cryptographic material is unrestricted and accessible.
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv:1692-1708 | access_entry | The `fuse_mem` module is connected to the system AXI interface (`fuse_req`, `fuse_addr`, `fuse_rdata`), exposing the fuse contents to bus masters like the CPU. | Establishes the attack vector whereby software can easily read the unprotected memory-mapped fuse array.
piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:313-329 | impact | The JTAG module instantiates the `hmac` block, feeding it the `ikey_hash` and `okey_hash` values from the fuse memory, and hardcodes `key_hash_bypass_i` to `1'h1`. | Highlights that the debug module exclusively relies on these exposed intermediate hashes for its authentication process.
piton/design/chip/tile/ariane/src/hmac/hmac.sv:8-158 | hmac | HASHI_1 | permission_state | The `hmac` module uses the `key_hash_bypass_i` flag to skip the initial key-mixing phase and load `ikey_hash` and `okey_hash` directly into the internal SHA hash block. | Proves that extracting these specific intermediate hashes is sufficient for an attacker to pre-calculate and forge valid HMAC signatures.","The hardware uses an HMAC-based authentication scheme to protect the JTAG interface, utilizing pre-computed hashes (`ikey_hash` and `okey_hash`) stored in the fuse memory to accelerate the cryptographic operation. However, the `fuse_mem` module exposes its entire memory contents over the AXI bus without implementing read restrictions. Consequently, any attacker with the ability to perform memory reads can extract these sensitive intermediate hashes, enabling them to offline-calculate a valid HMAC signature and maliciously bypass the JTAG access controls.","High. Unrestricted access to intermediate HMAC keys allows a full bypass of the JTAG authentication challenge, granting attackers unauthorized debug access and leading to a complete system compromise.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-009,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json,F-009,confirmed_finding,"Critical permission state management flaw: JTAG authentication variables are combinational and un-latched, making debugging access permanently locked and authentication impossible.",permission_related_vulnerability,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-169 | dmi_jtag | DMINoError,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv,dmi_jtag,DMINoError; PassChkValid,"piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-169 | dmi_jtag | DMINoError | permission_state | The security state variables pass_check and pass_mode are declared as logic and default to 0 at the start of the always_comb block. | Demonstrates that the permission state and authentication mode are volatile and not persisted across clock cycles.
piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-169 | dmi_jtag | DMINoError | violation | In the Idle state, DTM_PASS sets pass_mode = 1'b1 to trigger authentication. However, since it is not registered, the value is lost on the next clock cycle. | Shows the root cause of the broken authentication flow.
piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-169 | dmi_jtag | DMINoError | guard_logic | In the Write state, the logic branches on pass_mode to begin the password check. Since pass_mode defaults to 0, it is never true, bypassing the HMAC verification entirely. | Proves that the HMAC authentication verification is unreachable.
piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:171-196 | dmi_jtag | PassChkValid | violation | In PassChkValid, pass_check is asserted upon a successful hash match, but it is not stored. Thus, subsequent debug operations in Idle will always fail the authorization check. | Confirms that even if the hash check were reachable, the authentication privilege is immediately lost, causing a denial of service.","The security state variables `pass_check` (indicating authentication success) and `pass_mode` (indicating an authentication attempt) are defined as combinational signals that default to `0`. When the `Idle` state attempts to start authentication by setting `pass_mode = 1`, the value is lost on the next clock cycle when transitioning to the `Write` state. Consequently, the password check logic is never executed. Furthermore, `pass_check` is not persisted, meaning any authenticated state would be instantly lost upon returning to `Idle`, permanently locking out debug operations.","A complete denial of service for the authenticated JTAG debug interface. Legitimate operators cannot authenticate, preventing authorized debugging, testing, or maintenance of the system.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-010,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json,F-010,confirmed_finding,Hardcoded cryptographic key used in JTAG unlock authentication mechanism.,permission_related_vulnerability,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:313-329,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv,dmi_jtag,PassChkValid; DMINoError,"piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:313-329 | violation | The HMAC module used for JTAG authentication is instantiated with a hardcoded 256-bit key (256'h24e6fa2254c2ff632a41b3b42e5c9b54f247b9a445a1ce488cfa23b384632154). | Shows that the security of the HMAC-based authentication relies on a static, globally known key, defeating its cryptographic purpose.
piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:171-196 | dmi_jtag | PassChkValid | guard_logic | The computed HMAC hash (pass_hash) is compared against the expected hash (exp_hash) to assert the pass_check flag. | Demonstrates how the improperly keyed HMAC is used to evaluate the authentication condition.
piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:13-122 | dmi_jtag | DMINoError | impact | The pass_check signal directly drives jtag_unlock_o, which grants external JTAG debug access. | Proves that exploiting the hardcoded HMAC key yields unauthorized JTAG debug privileges.","The JTAG unlock mechanism uses an HMAC to verify incoming authentication data (pass_data). However, the HMAC instance uses a statically hardcoded key. Because the key is fixed and visible in the RTL, an attacker can trivially compute valid hashes to satisfy the condition (exp_hash == pass_hash), completely bypassing the JTAG debug protection.","An attacker with physical or remote access to the debug interface can gain unauthorized JTAG access to the core. This allows for arbitrary code execution, extraction of secret keys, and circumvention of any software or hardware security boundaries on the device.",high,,H21-030,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-001,Sufficient,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-001: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.
ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-011,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json,F-011,confirmed_finding,Spurious DMI resets due to missing Update-DR shadow register for dmi_reset_o,permission_related_vulnerability,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag_tap.sv:75-216 | dmi_jtag_tap | IDCODE,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag_tap.sv,dmi_jtag_tap,IDCODE,"piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag_tap.sv:75-216 | dmi_jtag_tap | IDCODE | violation | The `dmi_reset_o` signal is continuously assigned directly to the `dmireset` bit of the JTAG shift register `dtmcs_q` (line 137). During the `Shift-DR` state, data is shifted through `dtmcs_q` on every clock cycle (line 164). Consequently, any '1' bits shifted past the `dmireset` position will momentarily and unintentionally assert the system debug reset. | Demonstrates that a sensitive debug control signal is directly tied to a shift register without an Update-DR latch, leading to unsafe reset behavior during standard JTAG shift operations.","The `dmi_reset_o` output is directly tied to the `dmireset` bit of the `dtmcs_q` shift register. During JTAG `Shift-DR` operations, as data shifts through `dtmcs_q`, any `1` bits passing through the `dmireset` bit position will spuriously assert the debug reset line. Standard JTAG design practices mandate that control signals must be buffered by a shadow register updated only during the `Update-DR` state to prevent unintended toggling. This flaw causes inadvertent resets of the Debug Transport Module simply by shifting data through the DTMCS register.","Medium to High risk of Denial of Service (DoS) or debug state corruption. Spurious debug resets can disrupt inflight debug transactions, destabilize debug functionality, or potentially be exploited to bypass debug-related protections by corrupting the internal state of the Debug Transport Module.",high,"The actual sequential update block (`always_ff`) for `dtmcs_q` is omitted from the snippet, but the combinational shift logic (`shift_dr_o`) strongly implies the register shifts continuously on the JTAG clock without a parallel update latch.",,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-012,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json,F-012,confirmed_finding,"Missing read protection on fuse memory exposes sensitive JTAG hashes, and the HMAC authentication mechanism relies on a hardcoded key.",permission_related_vulnerability,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:118-143 | fuse_mem | JTAG_OFFSET,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv,fuse_mem; riscv_peripherals; dmi_jtag,JTAG_OFFSET; i_fuse_mem; hmac,"piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:118-143 | fuse_mem | JTAG_OFFSET | violation | In fuse_mem.sv, rdata_o outputs mem[addr_q] for any address less than MEM_SIZE. No access control restricts reading the sensitive indices used for JTAG hashes (JTAG_OFFSET). | Demonstrates unprivileged readback of sensitive security material (authentication hashes).
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv:1692-1708 | riscv_peripherals | i_fuse_mem | access_entry | The fuse_mem instance is connected to an AXI wrapper (pkt_wrapper) in riscv_peripherals.sv, exposing the unprotected fuse memory reads to the system interconnect. | Provides the system-level attack vector via memory-mapped AXI reads.
piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:313-329 | dmi_jtag | hmac | violation | The hmac instantiation in dmi_jtag.sv uses a hardcoded 256-bit constant for key_i. | Highlights a critical cryptographic vulnerability that completely breaks the challenge-response authentication.","The fuse_mem module stores sensitive hashes (ikey_hash, okey_hash, jtag_hash) used for JTAG authentication. However, it exposes its entire memory array to memory-mapped AXI reads without any access controls, allowing software to read the expected JTAG authentication hashes. Furthermore, the HMAC authentication mechanism in dmi_jtag is fatally flawed because it uses a hardcoded static cryptographic key (key_i), defeating the purpose of dynamic authentication.","An attacker with AXI read access can read out the JTAG authentication hashes. Combined with the hardcoded HMAC key, an attacker can trivially bypass the JTAG authentication mechanism to gain full, unauthorized debug access to the system.",high,,H21-030,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-001,Sufficient,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-001: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.
ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-013,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json,F-013,confirmed_finding,"Sensitive readback vulnerability in fuse_mem allows software to read out JTAG authentication and HMAC keys. Additionally, a combinational logic error in dmi_jtag prevents successful JTAG unlock.",permission_related_vulnerability,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:118-143 | fuse_mem | JTAG_OFFSET,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv,fuse_mem; riscv_peripherals; dmi_jtag,JTAG_OFFSET; addr_i; fuse_addr; continuous_assign:104,"piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:1-21 | fuse_mem | addr_i | protected_resource | The fuse_mem module outputs sensitive key material (jtag_hash_o, ikey_hash_o, okey_hash_o) while exposing a memory-mapped read interface (req_i, addr_i, rdata_o). | Identifies the cryptographic keys as protected resources.
piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:118-143 | fuse_mem | JTAG_OFFSET | violation | The FUSE memory array (mem) stores the sensitive keys and is directly readable via rdata_o without any privilege checks, lock bits, or read restrictions. | Demonstrates sensitive readback where secret keys can be read out over the system bus.
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv:1607-1625 | riscv_peripherals | fuse_addr | access_entry | An AXI target wrapper (pkt_wrapper) exposes the fuse_mem read interface to the broader system interconnect, allowing any bus master to initiate reads. | Shows the pathway for an attacker (e.g., software or DMA) to access the FUSE memory.
piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv:98-239 | dmi_jtag | continuous_assign:104 | debug_or_test_control | In dmi_jtag, the pass_check signal is declared as a combinational variable defaulting to 0. It is not maintained when transitioning back to the Idle state, meaning authenticated JTAG writes are permanently locked out. | Highlights an incorrect protection state update that breaks the debug unlock mechanism.","The fuse_mem component stores critical authentication hashes and keys in a generic memory array. This array is exposed through an AXI-mapped read interface without any access controls or locking logic, leading to a sensitive readback vulnerability where software or other bus masters can extract the secret keys. Furthermore, the debug interface (dmi_jtag) implements its unlock signal (pass_check) as a stateless combinational variable that resets to 0 during the Idle state, inadvertently preventing legitimate authenticated access.","High. Exposure of JTAG and HMAC keys allows an attacker to forge authentications, bypass security boundaries, or impersonate legitimate entities. The combinational flaw also causes a denial-of-service for legitimate debug access.",high,,H21-001,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-001 again. Matched H21-001: reports JTAG password flag reset/lifecycle problem.
ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-014,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json,F-014,confirmed_finding,Sensitive JTAG authentication hashes and keys in fuse_mem are readable by any system bus master without access control.,permission_related_vulnerability,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:118-143 | fuse_mem | JTAG_OFFSET,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,fuse_mem; riscv_peripherals,JTAG_OFFSET; addr_i; i_fuse_mem,"piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:1-21 | fuse_mem | addr_i | protected_resource | The fuse_mem module defines the `mem` array that stores sensitive security data, including JTAG HMAC hashes. | Establishes that the fuse memory contains sensitive keys intended for hardware authentication.
piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:118-143 | fuse_mem | JTAG_OFFSET | violation | Memory read logic assigns `rdata_o` from `mem[addr_q]` for any address within bounds, lacking any guard logic to restrict access to the sensitive key offsets. | Shows that there are no privilege or address-based restrictions preventing unauthorized reads of the key data.
piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv:1692-1708 | riscv_peripherals | i_fuse_mem | impact | The `rdata_o` from fuse_mem is connected to `fuse_rdata` and exposed to the AXI system bus via a packet wrapper. | Demonstrates that any software or AXI master can issue read requests to the exposed memory space and retrieve the keys.","The `fuse_mem` memory array stores highly sensitive precomputed HMAC state blocks (`okey_hash`, `ikey_hash`) used for JTAG hardware authentication. However, the module serves read requests from the system bus (`req_i`, `addr_i`) directly from this memory array without any access control, privilege level checking, or offset masking. Software running on the CPU can issue memory reads to the mapped fuse region and extract these secret values.","An attacker with unprivileged software execution could read the secret JTAG hashes. With these hashes, the attacker could forge valid HMAC responses to bypass the JTAG authentication mechanism, leading to full hardware-level compromise and physical debug access.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-015,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json,F-015,confirmed_finding,Sensitive key material in the fuse memory is exposed to memory-mapped reads due to missing access restrictions.,permission_related_vulnerability,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:118-143 | fuse_mem | JTAG_OFFSET,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv,fuse_mem,JTAG_OFFSET; addr_i,"piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:1-21 | fuse_mem | addr_i | protected_resource | The fuse_mem module contains a memory array (mem) that stores sensitive expected HMAC hashes and keys. | Identifies the secure data intended to be protected.
piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv:118-143 | fuse_mem | JTAG_OFFSET | violation | The read interface unconditionally returns mem[addr_q] for any address below MEM_SIZE, exposing the sensitive JTAG, ikey, and okey hashes to any memory-mapped read request. | Shows the lack of guard logic preventing reads of sensitive offsets, contradicting the designer's comment that the jtag key should not be memory mapped.","The fuse memory array stores sensitive hashes (jtag, ikey, okey) at specific offsets. The designer's comment indicates these keys are not intended to be in the AXI mapped address space. However, the read data assignment (`rdata_o = ... mem[addr_q]`) unconditionally indexes into the memory array for any address within MEM_SIZE. Consequently, the memory-mapped read interface exposes these sensitive keys to any AXI master.","An attacker with memory read access (e.g., through compromised software or DMA) can extract sensitive authentication hashes, potentially bypassing JTAG authentication or other cryptographic protections.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
