finding_uid,model_family,method_name,input_scope,repetition,run_id,finding_id,summary,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,fp_cluster_id,cluster_scoring_role,review_notes,final_answer_path
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-022,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-022,Privilege check bypass allows unauthorized access to MEPC CSR from lower privilege modes,,FP,,Sufficient,FPC-0078,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-023,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-023,"Privilege check for CSR access is explicitly bypassed for the MEPC (Machine Exception Program Counter) register, allowing unprivileged access.",,FP,,Sufficient,FPC-0078,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-024,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-024,Privilege check bypass for the Machine Exception Program Counter (MEPC) register allows lower-privilege code to read and write MEPC.,,FP,,Sufficient,FPC-0078,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-025,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-025,The privilege check for CSR accesses explicitly bypasses the check for the Machine Exception Program Counter (MEPC). This allows lower privileged modes to access the MEPC register without triggering an illegal instruction exception.,,FP,,Sufficient,FPC-0078,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-026,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-026,"Privilege checks for CSR access are explicitly bypassed for the Machine Exception Program Counter (MEPC), and the privilege level can be artificially escalated.",,FP,,Sufficient,FPC-0078,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-027,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-027,Missing debug mode guard for Debug CSRs allows unauthorized modification from Machine mode.,,FP,,Sufficient,FPC-0080,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-028,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-028,Incorrect privilege level escalation to Machine Mode via umode_i signal.,,FP,,Sufficient,FPC-0081,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-029,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-029,Incorrect protection state update of the mstatus.SD bit during FCSR writes leads to cross-process FP state leakage.,,FP,,Sufficient,FPC-0082,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-030,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-030,"An external signal or unprivileged state (`umode_i`) arbitrarily elevates the processor's privilege level to Machine Mode, allowing a complete bypass of privilege boundaries and memory protections.",,FP,,Sufficient,FPC-0083,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-031,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-031,Privilege escalation backdoor via umode_i signal forcing Machine Mode.,,FP,,Sufficient,FPC-0081,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-032,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-032,Privilege isolation bypass allows unauthorized access to CSR_MEPC and improper privilege escalation via umode_i.,,FP,,Sufficient,FPC-0084,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-033,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-033,The debug module bypasses authentication by hardcoding the `authenticated` status to 1.,,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-034,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-034,"Debug module authentication is explicitly unimplemented and hardcoded to always indicate an authenticated state, bypassing debug access controls.",,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-035,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-035,"Debug Module lacks authentication, hardcoding the authenticated status to true and granting unrestricted debug access.",,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-036,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-036,"The debug module explicitly omits authentication, hardwiring the `authenticated` status to 1 and granting unrestricted debug access.",,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-037,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-037,"The Debug Module (DM) hardcodes the `dmstatus.authenticated` bit to 1, completely bypassing debug authentication and granting unrestricted access to debug controls.",,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-038,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-038,"Debug authentication is permanently hardcoded to true, effectively bypassing debug access protections.",,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-039,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-039,"The debug module CSR interface hardcodes the authentication state to true, explicitly bypassing any debug authorization.",,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-040,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-040,"The debug module (dm_csrs) lacks authentication, unconditionally hardcoding the 'authenticated' status bit to 1.",,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-041,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-041,Hardcoded debug authentication bypass and missing bounds check on hart selection lead to hart index aliasing.,,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-042,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-042,Debug Module authentication is permanently bypassed by hardcoding the authenticated status bit.,,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-043,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-043,"The debug module bypasses authentication by hardcoding the authenticated state to true, allowing unauthorized JTAG debug access.",,FP,,Sufficient,FPC-0085,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-044,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-044,"JTAG debug authentication compares the input password against an undriven internal signal instead of the provided key, allowing trivial authentication bypass.",,FP,,Sufficient,FPC-0086,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-045,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-045,Debug authorization bypass allows unauthenticated JTAG DMI writes.,,FP,,Sufficient,FPC-0087,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-046,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-046,Missing authentication guard on JTAG DMI write operations allows unauthorized debug writes.,,FP,,Sufficient,FPC-0087,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-047,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-047,Missing authentication check for JTAG DTM write operations allows arbitrary unauthenticated writes.,,FP,,Sufficient,FPC-0087,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-048,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-048,JTAG authentication bypass due to comparison against an uninitialized signal instead of the intended key.,,FP,,Sufficient,FPC-0088,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-049,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-049,Hardcoded debug authentication bypass allows unauthorized debug access,,FP,,Sufficient,FPC-0069,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-050,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-050,Missing authentication guard on DTM_WRITE operations and uninitialized password secret in JTAG DMI interface.,,FP,,Sufficient,FPC-0076,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-051,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-051,JTAG debug authentication can be trivially bypassed due to an uninitialized password signal and a latched permission state.,,FP,,Sufficient,FPC-0089,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-052,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-052,JTAG live shift vulnerability causes unintended toggling of the debug module reset signal (dmi_reset_o) during JTAG Shift-DR operations.,,FP,,Sufficient,FPC-0090,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-053,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-053,"The JTAG TAP controller FSM fails to assert the internal test_logic_reset_o signal when entering the TestLogicReset state, preventing the synchronous reset of the Instruction Register and Data Registers.",,FP,,Sufficient,FPC-0091,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-054,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,F-054,Sensitive keys stored in `rom2` can be read and overwritten by any AXI bus master without access control or locking mechanisms.,,FP,,Sufficient,FPC-0092,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-001,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-001,"Soft reset (rst_6) resets the access control memory (acct_mem) to a permissive state (all 1s), bypassing register locks and granting full permissions.",H21-042,TP,,Sufficient,,TP,Matched H21-042: reports access-control values reset to full access.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-002,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-002,"Privilege-based access control signal (acct_ctrl_i) is ignored in peripheral wrappers like hmac_wrapper, completely bypassing intended permission checks.",,FP,,Sufficient,FPC-0093,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-003,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-003,"AXI privilege and security signals (`prot`) are hardcoded to zero for accesses to the Access Control (ACCT) module, stripping transaction security context.",,FP,,Sufficient,FPC-0094,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-004,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-004,Lock bypass vulnerability in acct_wrapper due to an out-of-bounds register lock control bit check.,,FP,,Sufficient,FPC-0095,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-005,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-005,"A soft reset signal (rst_6) bypasses register locks on the access control memory, allowing an attacker to revert protected security permissions to a permissive state.",,FP,,Sufficient,FPC-0096,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-006,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-006,"Access control registers are unsafely initialized to all 1s (fail-open) on reset, granting full permissions by default.",H21-042,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-001,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-001: same run reports H21-042 again. Matched H21-042: reports access-control values reset to full access.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
