fp_cluster_id,model_family,method_name,input_scope,repetition,fp_count,representative_finding_uid,claimed_files,claimed_modules,claimed_signals_or_registers,example_summaries
FPC-0120,gemini_3.1_pro_preview,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_reglock_reset_expansion_scope:rep_1:F-024,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,ariane_boot_sel_i; rom_rdata,Boot selection bypass due to identically assigned ternary branches.
FPC-0121,gemini_3.1_pro_preview,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_reglock_reset_expansion_scope:rep_1:F-026,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv,acct_wrapper; riscv_peripherals; reglk_wrapper; rst_wrapper,acct_ctrl_i; rst_axi_req,"The security wrapper modules (`acct_wrapper`, `reglk_wrapper`, `rst_wrapper`) fail to enforce access control because they ignore the `acct_ctrl_i` privilege signal."
FPC-0122,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-001,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,j; acc_ctrl; i_aes0_wrapper,Insecure fail-open reset behavior in access control memory allows privilege escalation via soft reset.
FPC-0123,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-002,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; acct_wrapper,continuous_assign:1779; i_acct_wrapper; axi_req_i,"AXI protection signals (`prot`) are erroneously tied to zero for AXI-lite requests to the Access Control (ACCT) module, stripping privilege and security state."
FPC-0124,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-003,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,j; acc_ctrl_o,"Lock protection for access control memory is bypassed due to an out-of-bounds bit check on an 8-bit lock register, leaving critical memory permanently unlocked."
FPC-0125,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,7,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-004,piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv,aes0_wrapper; aes1_wrapper; hmac_wrapper; aes2_wrapper,address; acct_ctrl_i; continuous_assign:54; continuous_assign:149,"Cryptographic keys in multiple wrappers are not masked during debug mode, leading to potential key leakage or misuse by an attacker with debug access.
---
Inconsistent and missing debug mode masking for cryptographic keys across multiple crypto wrappers (AES0, AES1, HMAC) allows secret keys to be used during debug mode.
---
Inconsistent debug mode masking of cryptographic keys across AES wrappers allows specific keys to bypass debug protections and potentially leak.
---
Inconsistent debug mode protection for AES keys across multiple wrappers allows sensitive keys to remain exposed when debug mode is enabled.
---
Incomplete sanitization of cryptographic keys during debug mode (missing zero-wipes) across HMAC, AES0, and AES1 modules."
FPC-0126,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,2,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-005,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,j; acc_ctrl_o; state_update:100; acc_ctrl; priv_lvl_i,"Unsafe soft reset in the access control module (acct_wrapper) reverts peripheral protections to a fully permissive state.
---
The access control memory defaults to a fully permissive state (all 1s) on both hard and soft reset, violating fail-safe defaults and allowing protection bypass."
FPC-0127,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,8,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-006,piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv,aes0_wrapper; riscv_peripherals; hmac_wrapper; aes1_wrapper; aes2_wrapper,address; debug_mode_i; acct_ctrl_i; core_key0; continuous_assign:54; continuous_assign:149; CTRL_INIT_BIT,"The debug mode signal (debug_mode_i) forces cryptographic keys in the AES and HMAC peripherals to an all-zero value, allowing cryptographic operations with a known key and compromising security.
---
AES0 keys are forced to all zeros when debug mode is enabled, compromising cryptographic security.
---
Cryptographic keys are forced to zero when debug mode is enabled, allowing an attacker to bypass cryptographic protections.
---
Cryptographic keys in AES and HMAC wrappers are forced to all-zeros when debug mode is enabled, allowing trivial bypass of cryptographic protections.
---
Assertion of the debug mode signal forces hardware cryptographic engines (AES and HMAC) to use an all-zero key, allowing cryptographic bypass."
FPC-0128,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,7,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-007,piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,aes0_wrapper; acct_wrapper,acct_ctrl_i; state_update:100; state_update:101,"AES 'key2' is left exposed in debug mode due to a missing guard, and the access control wrapper (acct_wrapper) suffers from an out-of-bounds register lock bypass.
---
Missing debug mode key masking for AES Key 2 in aes0_wrapper.
---
Missing debug-mode masking for key_big2 in AES wrapper allows potential key exposure.
---
Sensitive AES key material is exposed via memory-mapped readback without any lock or privilege checks.
---
Incomplete debug mode protection for AES keys leaves key_big2 exposed."
FPC-0129,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,6,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-013,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; aes1_wrapper; aes2_wrapper; riscv_peripherals,state_update:100; reglk_ctrl_i; continuous_assign:51; address; acct_ctrl_i; rst_3; acc_ctrl_c,"Access control memory is vulnerable due to out-of-bounds lock index checking and a fail-open reset default.
---
Multiple permission/security vulnerabilities: incomplete debug-mode key wipe in `aes1_wrapper` and a permanent lock bypass in `acct_wrapper` due to out-of-bounds signal indexing.
---
Multiple permission and protection vulnerabilities: Debug mode overrides cryptographic keys to zero in AES2 wrapper, and register lock checks use out-of-bounds indices in the ACCT wrapper, bypassing write protection.
---
Out-of-bounds array access in `acct_wrapper` permanently disables register locks for access control configuration.
---
Unsafe soft reset bypasses register lock protection in access control memory"
FPC-0130,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,3,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-016,piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,aes1_wrapper,CTRL_INIT_BIT; acct_ctrl_i; CORE_NAME0,"The hardware access control signal `acct_ctrl_i` is provided to `aes1_wrapper` (and other peripherals) but is completely ignored in the RTL, resulting in a full bypass of the privilege-based access control.
---
Missing authorization check for privilege-level access control (acct_ctrl_i) in AES peripheral wrapper.
---
Privilege access control bypass for AES1 core_result reading due to ignored acct_ctrl_i signal."
FPC-0131,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-017,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,continuous_assign:1330; i_aes1_wrapper,"AXI protection bits (prot) for the AES wrapper are incorrectly tied to zero, unconditionally marking all requests as Secure and potentially bypassing AXI-level security checks."
FPC-0132,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,3,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-018,piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,aes1_wrapper; acct_wrapper,CTRL_INIT_BIT; acct_ctrl_i; address; CORE_NAME0; state_update:100; reglk_ctrl_i,"Multiple permission vulnerabilities including bypassed privilege checks for AES registers, sensitive key readback, and unsafe reset of access control memory.
---
The `aes1_wrapper` bypasses access control checks for reads and writes. Additionally, `acct_wrapper` uses an out-of-bounds lock bit, leaving access rules for other peripherals unprotected.
---
Multiple permission and lock bypass vulnerabilities: missing access control checks in AES wrappers, unsafe soft resets bypassing register locks, and out-of-bounds lock index checks permanently disabling locks in the access control module."
FPC-0133,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,6,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-020,piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv,aes1_wrapper; aes0_wrapper,procedural_assign:276; i; continuous_assign:159; address; continuous_assign:54; debug_mode_i; CORE_NAME0,"Sensitive readback vulnerability in the AES1 wrapper allows plaintext extraction of AES key registers.
---
Missing debug mode guard on AES core_key1
---
Inconsistent zeroization of AES keys when debug mode is active, leaving certain keys exposed.
---
Missing debug-mode protection for `core_key1` in `aes1_wrapper`.
---
Inconsistent debug-mode key masking and sensitive key readback in AES1 wrapper."
FPC-0134,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-034,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv,acct_wrapper; aes2_wrapper,state_update:100; acct_ctrl_i; reglk_ctrl_i,"Unsafe debug behavior forces cryptographic keys to zero without halting operation, and an out-of-bounds array index causes a permanent bypass of access control locks."
FPC-0135,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-037,piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,hmac_wrapper; acct_wrapper,acct_ctrl_i; state_update:100,"The privilege-based access control signal (`acct_ctrl_i`) is ignored in cryptographic peripheral wrappers (e.g., `hmac_wrapper`), resulting in a complete bypass of intended access restrictions."
FPC-0136,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-038,piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,hmac_wrapper,state_update:104; address,"The HMAC wrapper fails to enforce privilege access control (bypassing acct_ctrl_i) and does not clear sensitive cryptographic keys upon reset, leading to privilege bypass and key retention vulnerabilities."
FPC-0137,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,4,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-039,piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv,hmac_wrapper; aes0_wrapper,acct_ctrl_i,"Incomplete zeroization of sensitive cryptographic state during debug mode in HMAC wrapper.
---
Incomplete zeroization of cryptographic material during debug mode. `ikey_hash` is not masked when `debug_mode_i` is active, whereas `key` and `okey_hash` are properly masked.
---
HMAC key is zeroized when debug mode is enabled, bypassing cryptographic security.
---
In the aes0_wrapper module, key_big2 is not protected (zeroized) when debug mode is enabled, unlike key_big0 and key_big1."
FPC-0138,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-044,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv,acct_wrapper; aes0_wrapper,state_update:100; state_update:101,Insecure reset implementations in security wrappers cause fail-open access control and failure to clear sensitive cryptographic keys.
FPC-0139,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,4,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-049,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,reglk_wrapper; acct_wrapper; aes0_wrapper; riscv_peripherals,j; acct_ctrl_i; state_update:100; state_update:101; jtag_unlock,"The access control signal `acct_ctrl_i` is ignored in `reglk_wrapper`, allowing unprivileged entities to bypass access control and modify register locks.
---
Assertion of the jtag_unlock signal inappropriately clears all register locks in reglk_wrapper, bypassing access control protections.
---
The jtag_unlock debug signal resets all system register locks to zero, bypassing peripheral access controls.
---
The debug signal `jtag_unlock` clears the register lock state memory, bypassing security protections."
FPC-0140,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-050,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,continuous_assign:1868; i_reglk_wrapper,"AXI privilege information (PROT) is statically hardcoded to zero for requests to the register lock peripheral, stripping transaction privilege levels."
FPC-0141,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-057,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,plic_master; atop; procedural_assign:1071,"AXI protection attributes (prot) are improperly hardcoded to 0 across multiple peripheral interfaces, stripping transaction security and privilege states."
FPC-0142,gemini_3.1_pro_preview,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_crypto_security_scope:rep_1:F-059,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,ariane_boot_sel_i; rom_rdata,"Boot mode selection logic is bypassed, always returning the Linux ROM data and ignoring the baremetal ROM data."
FPC-0143,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,3,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-001,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,acct_wrapper; dma_wrapper,j; acc_ctrl_o; continuous_assign:95,"Access control memory resets to an unsafe default-allow state (all 1s), granting unrestricted access to all peripherals upon reset.
---
A soft reset signal (rst_6) can clear the access control memory (acct_mem) to a default state, allowing an attacker to bypass previously programmed access restrictions.
---
Insecure default permission state: Access control memory resets to a fail-open configuration (all ones), granting full access privileges."
FPC-0144,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-002,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,continuous_assign:1779,"AXI protection signals (prot) are mistakenly tied off to zero, stripping privilege and security metadata from transactions to the access controller."
FPC-0145,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,4,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-003,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,j; acc_ctrl_o; state_update:100; acct_mem,"Register lock bypass in `acct_wrapper` due to zero-extension of an 8-bit lock control signal, allowing unrestricted writes to protected access control memory.
---
The write lock for access control registers acct_mem[3:5] is permanently bypassed due to checking an out-of-bounds bit on a zero-extended register lock signal.
---
Bypassed register lock for access control registers and unsafe fail-open reset state in acct_wrapper.
---
Broken write-lock protection for access control registers due to out-of-bounds register lock index."
FPC-0146,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,2,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-007,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,dma_wrapper; acct_wrapper,state_update:119; acct_ctrl_i; state_update:100; en,"The dma_wrapper module ignores the acct_ctrl_i access control input, allowing unprivileged configuration of the DMA engine.
---
Missing access control check in DMA wrapper allows privilege escalation by bypassing privilege-level checks."
FPC-0147,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,2,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-009,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,reglk_wrapper; acct_wrapper,procedural_assign:112; reglk_ctrl; procedural_assign:108; state_update:100,"Incorrect state update bypasses register lock protection for reglk_mem[2].
---
Multiple hardware lock bypass vulnerabilities due to a state corruption typo in reglk_wrapper and an out-of-bounds guard index in acct_wrapper."
FPC-0148,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-011,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,pkt_wrapper,procedural_assign:101,Sensitive readback vulnerability in `pkt_wrapper` where `fuse_rdata_i` can be leaked via unmapped addresses.
FPC-0149,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-016,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,riscv_peripherals; reglk_wrapper,continuous_assign:1868; i_reglk_wrapper; axi_req_i,"AXI protection (prot) signals are hardcoded to zero for the register lock wrapper, stripping privilege information and preventing access control enforcement."
FPC-0150,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,4,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-017,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,reglk_wrapper,j; acct_ctrl_i,"Debug signal `jtag_unlock` improperly resets register locks, bypassing security protections.
---
Unsafe debug reset allows JTAG to clear and bypass system-wide register locks.
---
The register lock memory (`reglk_mem`) in `reglk_wrapper` can be cleared dynamically by asserting the `jtag_unlock` debug signal, bypassing the system's access protections.
---
The debug signal `jtag_unlock` is used to reset all hardware register locks in `reglk_wrapper`, allowing debug interfaces to clear security locks and bypass protections."
FPC-0151,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-021,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,plic_master; procedural_assign:1071; procedural_assign:1157; procedural_assign:1244,"AXI protection signals (`prot`) are hardcoded to 0 for cryptographic peripherals and the PLIC, stripping security context and potentially elevating non-secure transactions to Secure."
FPC-0152,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-023,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,dma_wrapper; acct_wrapper; riscv_peripherals,acct_ctrl_i; acc_ctrl_o; j; priv_lvl_i,"Access control signals are passed into peripheral wrappers but are entirely ignored, bypassing privilege checks."
FPC-0153,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,2,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-024,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,aes2_axi_req; sha256_axi_req,"Hardcoded AXI protection signals (PROT) lead to loss of privilege and security information.
---
Hardcoded AXI protection signals (prot) to 0 elevates all transactions to Secure access."
FPC-0154,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-026,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,pkt_wrapper,procedural_assign:101,Read protection bypass on fuse data due to unsafe default assignment and incomplete data clearing on unmapped address reads.
FPC-0155,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-029,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,dma_wrapper; riscv_peripherals,continuous_assign:95; acc_ctrl; priv_lvl_i; i_dma_wrapper,Permission bypass via TOCTOU vulnerability due to using the sideband core privilege level (priv_lvl_i) instead of AXI transaction attributes for access control.
FPC-0156,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-001,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,dma_wrapper; riscv_peripherals,procedural_assign:159; dma_axi_resp; axi_lite_interface_i,Missing privilege check on memory-mapped read operations allows unauthorized information disclosure of DMA configuration.
FPC-0157,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,4,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-002,piton/design/chip/tile/ariane/src/dma/dma.sv,dma,CTRL_CHECK_LOAD; CTRL_DONE; ACCESS_WRITE,"The DMA controller bypasses Physical Memory Protection (PMP) checks during memory load operations if a specific condition (we_flag && length_d == 3) is met, allowing unauthorized memory reads.
---
A logic condition bypasses Physical Memory Protection (PMP) checks for DMA load operations, allowing unauthorized memory access.
---
Hardware backdoor or bypass of Physical Memory Protection (PMP) in DMA controller for specific transfer lengths.
---
The DMA controller contains vulnerabilities that bypass Physical Memory Protection (PMP) checks, including an explicit backdoor condition during loads and improper state accumulation during stores."
FPC-0158,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-005,piton/design/chip/tile/ariane/src/dma/dma.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma,ACCESS_WRITE; ACCESS_READ,"The DMA controller incorrectly evaluates Physical Memory Protection (PMP) permissions using stale register states (access type and address) rather than the newly computed values for the current operation, allowing attackers to bypass write protections."
FPC-0159,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-006,piton/design/chip/tile/ariane/src/dma/dma.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma,ACCESS_READ,Incorrect protection state update due to simulation-synthesis mismatch in DMA PMP state registers.
FPC-0160,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-008,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma_wrapper,state_update:119; continuous_assign:95,"The hardware lock mechanism (`core_lock_reg`) in the DMA wrapper is insecurely implemented, allowing unconditional unlocking and inadvertently releasing the lock on concurrent acquisition attempts."
FPC-0161,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-009,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,dma_wrapper; riscv_peripherals,state_update:119; dma_axi_req; address,"The DMA wrapper does not enforce its core lock (`core_lock_reg`) or incoming access control signals when writing to critical DMA configuration registers, allowing the lock to be bypassed."
FPC-0162,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,2,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-010,piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,axi_lite_interface; riscv_peripherals,axi_req_i; axi_resp_o; i_dma_wrapper,"The AXI-Lite interface hardcodes transaction response signals to OKAY, masking access control or privilege violations from the bus master.
---
Hardcoded OKAY responses in the AXI-Lite interface prevent the signaling of access control errors to the bus master."
FPC-0163,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-012,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma_wrapper,state_update:119; continuous_assign:95,"Insecure lock implementation in the DMA wrapper allows any authorized entity to clear the core lock, breaking exclusive access guarantees."
FPC-0164,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,2,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-013,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,aes2_axi_req; hmac_axi_req,"Hardcoded AXI protection (prot) signals to '0 bypass access control by statically marking all transactions as Secure.
---
Hardcoded AXI protection (`prot`) signals to 0 drops incoming security attributes and uniformly marks HMAC requests as Secure."
FPC-0165,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-014,piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,axi_lite_interface; riscv_peripherals,IDLE; continuous_assign:1957; i_dma_wrapper,"The AXI-Lite interface drops transaction protection bits and silently masks access control errors, while the DMA wrapper relies on a side-band privilege signal that is vulnerable to transaction-delay privilege escalation."
FPC-0166,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-017,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,plic_master; atop; procedural_assign:1071; procedural_assign:1157; procedural_assign:1244,"AXI protection signals (AWPROT/ARPROT) are improperly hardcoded to '0 on critical peripheral interfaces (PLIC, RSA, RNG, AES), incorrectly spoofing a 'Secure' transaction state and stripping the actual security context."
