run_id,finding_id,input_scope,claimed_summary,claimed_files,claimed_modules,claimed_signals,matched_case_id,detection_match,evidence_quality,confidence_label,wrong_localization,insufficient_evidence,fabricated_evidence,unsupported_claim,overconfidence,scorer_notes
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_fc_core_security_scope__rep_1,PERM-DBG-001,h18_fc_core_security_scope,APB debug slave can reach powerful core debug controls without visible permission or authentication checks.,ips/pulp_soc/rtl/fc/fc_subsystem.sv; ips/zero-riscy/zeroriscy_debug_unit.sv; .,fc_subsystem; zeroriscy_debug_unit; global,apb_slave_debug; debug_req/debug_addr/debug_we/debug_wdata/debug_rdata; DBG_CTRL / debug register decode / GPR write path; regfile_rreq_o/regfile_wreq_o/csr_req_o/jump_req_o; apb2per_debug_i; 6'b00_0000 decode; DBG_CTRL/dbg_halt; DNPC/regfile_wreq; auth/debug_en/dbg_en,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_fc_core_security_scope__rep_1,PERM-IRQ-002,h18_fc_core_security_scope,"Secure interrupt controls appear tied off or unused, while APB can directly modify interrupt control state.",ips/apb_interrupt_cntrl/apb_interrupt_cntrl.sv; ips/pulp_soc/rtl/fc/fc_subsystem.sv,apb_interrupt_cntrl; fc_subsystem,ENA_SEC_IRQ/core_irq_sec_o/core_secure_mode_i; r_mask/r_int APB write paths; fc_eu_i core_secure_mode_i/core_irq_sec_o; s_mask_next; s_int_next; core_secure_mode_i/core_irq_sec_o; core_irq_sec_o/core_secure_mode_i/ENA_SEC_IRQ,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_fc_core_security_scope__rep_1,PERM-MODE-003,h18_fc_core_security_scope,"`supervisor_mode_o` is hardwired privileged/high, which may defeat downstream permission checks if used as an access qualifier.",ips/pulp_soc/rtl/fc/fc_subsystem.sv; ips/zero-riscy/zeroriscy_cs_registers.sv,fc_subsystem; zeroriscy_cs_registers,supervisor_mode_o; assign supervisor_mode_o = 1'b1; mstatus,,,,low,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_fc_core_security_scope__rep_2,FC-PERM-001,h18_fc_core_security_scope,"APB interrupt-control registers are writable without visible permission checks, and secure-mode context is ignored/tied off.",ips/apb_interrupt_cntrl/apb_interrupt_cntrl.sv; ips/pulp_soc/rtl/fc/fc_subsystem.sv,apb_interrupt_cntrl; fc_subsystem,core_secure_mode_i; s_is_apb_write; r_mask / s_mask_next; r_int / s_int_next; r_ack / s_ack_next; s_mask_next / r_mask; s_int_next / r_int; s_ack_next / r_ack,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_fc_core_security_scope__rep_2,FC-PERM-002,h18_fc_core_security_scope,"FC subsystem permanently reports supervisor mode, eliminating privilege distinction for downstream permission checks.",ips/pulp_soc/rtl/fc/fc_subsystem.sv; ips/zero-riscy/zeroriscy_cs_registers.sv,fc_subsystem; zeroriscy_cs_registers,supervisor_mode_o; mstatus_q / mpp; mstatus_n.mpp; assign supervisor_mode_o = 1'b1; mstatus CSR,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_fc_core_security_scope__rep_3,PERM-DEBUG-APB-UNPROTECTED,h18_fc_core_security_scope,FC debug APB slave provides unauthenticated access to core debug control and state-manipulation functions.,ips/pulp_soc/rtl/fc/fc_subsystem.sv; ips/zero-riscy/zeroriscy_debug_unit.sv,fc_subsystem; zeroriscy_debug_unit,apb_slave_debug; apb2per_debug_i / debug_req / debug_addr / debug_we / debug_wdata; debug_req_i / debug_we_i / debug_addr_i / debug_gnt_o; GPR/debug-register read path; regfile_wreq_o / jump_req_o; APB_BUS.Slave apb_slave_debug; apb2per_debug_i; zeroriscy_core debug ports; DBG_CTRL write decode; DNPC debug register write; GPR write debug path; GPR read debug path,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_fc_core_security_scope__rep_3,PERM-IRQ-APB-UNPROTECTED,h18_fc_core_security_scope,APB interrupt controller exposes writable interrupt-control registers without visible permission checks; secure interrupt signals are unused/tied off in the visible integration.,ips/apb_interrupt_cntrl/apb_interrupt_cntrl.sv; ips/pulp_soc/rtl/fc/fc_subsystem.sv,apb_interrupt_cntrl; fc_subsystem,core_irq_sec_o / core_secure_mode_i / apb_slave; r_mask / r_int / r_ack update logic; apb_slave.pready / apb_slave.pslverr; fc_eu_i secure-mode/secure-IRQ connections; s_mask_next; s_int_next; s_ack_next; core_irq_req_o; fc_eu_i secure connections,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_gpio_apb_scope__rep_1,GPIO_APB_LOCK_BYPASS_MUTABLE_LOCK,h18_gpio_apb_scope,"GPIOLOCK is mutable through the same APB interface it is meant to restrict, and output set/clear aliases bypass visible output lock checks.",ips/apb/apb_gpio/apb_gpio.sv,apb_gpio,REG_GPIOLOCK; r_gpio_lock; r_gpio_lock[0] / r_gpio_dir; r_gpio_lock[2] / r_gpio_out; r_gpio_out / REG_PADOUTSET; r_gpio_out / REG_PADOUTCLR; PSLVERR; APB write condition; r_gpio_lock <= PWDATA; r_gpio_dir write; r_gpio_out direct write; REG_PADOUTSET write; REG_PADOUTCLR write; PRDATA = r_gpio_lock,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_gpio_apb_scope__rep_1,GPIO_APB_OVERLAPPING_ADDRESS_DECODE,h18_gpio_apb_scope,"GPIO APB range overlaps multiple other peripheral ranges, and the APB node uses independent range-based selection.",rtl/includes/periph_bus_defines.sv; ips/pulp_soc/rtl/pulp_soc/periph_bus_wrap.sv; ips/apb/apb_node/apb_node.sv,periph_bus_defines; periph_bus_wrap; apb_node,GPIO_START_ADDR / GPIO_END_ADDR; UDMA_START_ADDR / UDMA_END_ADDR; SOC_CTRL_START_ADDR / SOC_CTRL_END_ADDR; ADV_TIMER_START_ADDR; EU_START_ADDR; s_start_addr[1] / s_end_addr[1]; psel_o; GPIO address range; UDMA address range; SOC_CTRL address range; psel_o range decode,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_gpio_apb_scope__rep_2,GPIO_APB_PERMISSION_001,h18_gpio_apb_scope,"GPIO APB registers, including the lock register, are writable without visible permission enforcement.",ips/apb/apb_gpio/apb_gpio.sv; ips/apb/apb_node/apb_node.sv; rtl/includes/periph_bus_defines.sv,apb_gpio; apb_node; periph_bus_defines,PSEL/PENABLE/PWRITE write gate; r_gpio_lock; r_gpio_dir; r_gpio_out; r_gpio_out / REG_PADOUTSET; r_gpio_out / REG_PADOUTCLR; r_gpio_en; gpio_out/gpio_dir; PREADY/PSLVERR; psel_o; pwrite_o; GPIO_START_ADDR/GPIO_END_ADDR; if (PSEL && PENABLE && PWRITE); if(r_gpio_lock[0] == '0) pwdata_l = PWDATA; ... r_gpio_dir <= pwdata_l;; if(r_gpio_lock[2] == '0) pwdata_l = PWDATA; ... r_gpio_out <= pwdata_l;; r_gpio_out <= r_gpio_out | PWDATA; r_gpio_out <= r_gpio_out & ~PWDATA;; r_gpio_en <= PWDATA;; r_gpio_lock <= PWDATA;; assign gpio_out = r_gpio_out; assign gpio_dir = r_gpio_dir;; assign PREADY = 1'b1; assign PSLVERR = 1'b0;; assign psel_o[i] = (paddr_i >= START_ADDR_i[i]) && (paddr_i <= END_ADDR_i[i]);; pwrite_o[s_loop2] = pwrite_i;; `define GPIO_START_ADDR 32'h1A10_1000; `define GPIO_END_ADDR 32'h1A10_AFFF,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_gpio_apb_scope__rep_3,GPIO_APB_MISSING_PERMISSION_ENFORCEMENT,h18_gpio_apb_scope,GPIO APB accesses are not protected by any visible permission or privilege check; access is governed only by address decode and local lock bits.,ips/pulp_soc/rtl/pulp_soc/periph_bus_wrap.sv; ips/apb/apb_node/apb_node.sv; ips/apb/apb_gpio/apb_gpio.sv,periph_bus_wrap; apb_node; apb_gpio,"GPIO master window mapping and APB node hookup; psel_o/pwrite_o/paddr_o/pwdata_o address-only routing; register write path and r_gpio_lock handling; readback path with only lock-bit masking; gpio_master / apb_node_wrap_i; psel_o/pwrite_o/paddr_o/pwdata_o; r_gpio_dir, r_gpio_out, r_gpio_inten, r_gpio_inttype0, r_gpio_inttype1, r_gpio_en, r_gpio_lock; PRDATA / r_status / r_gpio_lock",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_access_control_fabric_scope__rep_1,FINDING-001,h19_access_control_fabric_scope,CLINT permission implicitly grants PLIC access due to hard-coded permission alias in the AXI connectivity mapping.,src/axi_node/src/axi_node_intf_wrap.sv; tb/ariane_soc_pkg.sv,connectivity_mapping; ariane_soc package; axi_node_intf_wrap,"connectivity_map_o; access_ctrl_i; axi_slaves_t enum: PLIC, CLINT; axi_slaves_t; cfg_connectivity_map_i",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_access_control_fabric_scope__rep_1,FINDING-002,h19_access_control_fabric_scope,ROM2 stores keys and access-control values in writable secure_reg registers without visible local authorization checks.,src/rom2/rom2.sv; tb/ariane_testharness.sv; tb/ariane_soc_pkg.sv,rom2; ariane_testharness; ariane_soc package,"secure_reg; req_i, we_i, secure_reg; rom2_fuse, jtag_key, access_ctrl_reg; access_ctrl; ROM2, ROM2Base, ROM2Length; ROM2 comment; mem; secure_reg write path; rdata_o; i_ariane_peripherals connections; ROM2/ROM2Base/ROM2Length",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_access_control_fabric_scope__rep_1,FINDING-003,h19_access_control_fabric_scope,The access-control fabric uses one processor-derived global privilege level for all AXI initiators.,tb/ariane_testharness.sv; src/axi_node/src/axi_node_intf_wrap.sv,ariane_testharness; connectivity_mapping,"priv_lvl_processor, priv_lvl, access_ctrl; priv_lvl_i, access_ctrl_i; slave[0], slave[1] AXI initiator connections; priv_lvl_i; priv_lvl_processor/priv_lvl; access_ctrl; axi_node_intf_wrap ports; axi_master_connect instances; access_ctrl_i[i][j][priv_lvl_i]",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_access_control_fabric_scope__rep_2,FINDING-001,h19_access_control_fabric_scope,PLIC access-control bypass through CLINT permission bit.,src/axi_node/src/axi_node_intf_wrap.sv; tb/ariane_soc_pkg.sv; tb/ariane_testharness.sv,connectivity_mapping; ariane_soc package; ariane_testharness; axi_node_intf_wrap,"connectivity_map_o; axi_slaves_t PLIC/CLINT indices; access_ctrl, priv_lvl; axi_slaves_t; access_ctrl_i wiring; cfg_connectivity_map_i",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_access_control_fabric_scope__rep_2,FINDING-002,h19_access_control_fabric_scope,ROM2 key/access-control storage is readable and writable without visible local permission enforcement.,src/rom2/rom2.sv; tb/ariane_soc_pkg.sv; tb/ariane_testharness.sv,rom2; ariane_soc package; ariane_testharness,"secure_reg; ROM2, ROM2Base; master[ariane_soc::ROM2]; module comment; mem; secure_reg write path; rdata_o; rom2_fuse",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_access_control_fabric_scope__rep_3,FINDING-001,h19_access_control_fabric_scope,PLIC access is incorrectly granted when CLINT access is permitted.,src/axi_node/src/axi_node_intf_wrap.sv; tb/ariane_soc_pkg.sv,axi_node_intf_wrap / access_ctrl_constr; ariane_soc package,"connectivity_map_o; axi_slaves_t PLIC=6, CLINT=7; axi_slaves_t; assign connectivity_map_o[i][j] = access_ctrl_i[i][j][priv_lvl_i] || ((j==6) && access_ctrl_i[i][7][priv_lvl_i]);",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_access_control_fabric_scope__rep_3,FINDING-002,h19_access_control_fabric_scope,ROM2 key and access-control registers are writable after reset and appear exposed as a memory-mapped AXI target.,src/rom2/rom2.sv; tb/ariane_testharness.sv; tb/ariane_soc_pkg.sv,rom2; ariane_testharness; ariane_soc package,"secure_reg; mem; secure_reg write path; access_ctrl; master[ariane_soc::ROM2] / rom2_fuse; access_ctrl_reg; ROM2, ROM2Base, ROM2Length; module comment and secure_reg port; always_ff write logic; assign access_ctrl[i][j] = access_ctrl_reg[i][4*j +: 4]; ariane_peripherals port connections",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_aes_rom2_security_scope__rep_1,PERM-001,h19_aes_rom2_security_scope,ROM2 secure registers are writable through the AXI-facing memory path and directly drive the SoC access-control permission matrix.,src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_testharness.sv; src/axi_node/src/axi_node_intf_wrap.sv,rom2; ariane_peripherals; ariane_testharness; connectivity_mapping,secure_reg; rdata_o; key_reg_out/access_ctrl_reg/jtag_key; access_ctrl; connectivity_map_o; ROM2 purpose comment; output logic [3:0][191:0] secure_reg; secure_reg <= mem; secure_reg[addr_i[$clog2(RomSize)-1+3:3]] <= wdata_i; assign rdata_o = (raddr_q < RomSize) ? secure_reg[raddr_q] : '0; i_axi2rom2 and i_rom2 connections; jtag_key/access_ctrl_reg assignments from key_reg_out; assign access_ctrl[i][j] = access_ctrl_reg[i][4*j +: 4]; connectivity_map_o assignment,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_aes_rom2_security_scope__rep_1,PERM-002,h19_aes_rom2_security_scope,The AES wrapper exposes the full ROM2-derived 192-bit AES key through normal readable registers.,tb/ariane_peripherals.sv; src/aes/aes_wrapper.sv,ariane_peripherals; aes_wrapper,key_reg_out[0]; key_big; external_bus_io.rdata; .key_in (key_reg_out[0]); assign key_big = key_in; external_bus_io.rdata = key_big[...] cases 16 through 21; external_bus_io.ready/error assignments,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_aes_rom2_security_scope__rep_2,PERM-ROM2-RW-SECRET-STORE,h19_aes_rom2_security_scope,ROM2 stores security secrets and access-control policy but exposes the backing secure_reg array through a bus-connected read/write interface.,src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_testharness.sv,rom2; ariane_peripherals; ariane_testharness,"mem, secure_reg, rdata_o; rom2_fuse, rom2_req, rom2_we, rom2_rdata, key_reg_out, jtag_key, access_ctrl_reg; master[ariane_soc::ROM2], ROM2Base, ROM2Length; mem; secure_reg; req_i, we_i, secure_reg; rdata_o; i_axi2rom2; key_reg_out, jtag_key, access_ctrl_reg",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_aes_rom2_security_scope__rep_2,PERM-AES-KEY-READOUT,h19_aes_rom2_security_scope,The AES peripheral exposes its full ROM2-derived key through readable MMIO registers.,src/aes/aes_wrapper.sv; tb/ariane_peripherals.sv,aes_wrapper; ariane_peripherals,"key_in, key_big, external_bus_io.rdata; key_reg_out[0], key_in; key_in; key_big; external_bus_io.rdata; i_aes_wrapper.key_in",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_aes_rom2_security_scope__rep_2,PERM-PLIC-CLINT-BYPASS,h19_aes_rom2_security_scope,PLIC access can be granted by the CLINT permission bit due to a cross-index access-control expression.,src/axi_node/src/axi_node_intf_wrap.sv; tb/ariane_soc_pkg.sv,access_ctrl; ariane_soc,"connectivity_map_o; PLIC, CLINT; ((j==6) && access_ctrl_i[i][7][priv_lvl_i]); axi_slaves_t",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_aes_rom2_security_scope__rep_2,PERM-ACCESSCTRL-MUTABLE-VIA-ROM2,h19_aes_rom2_security_scope,Runtime access-control policy is sourced from ROM2 entries that are writable through the ROM2 bus path.,tb/ariane_peripherals.sv; tb/ariane_testharness.sv; src/rom2/rom2.sv,ariane_peripherals; ariane_testharness; rom2,access_ctrl_reg; access_ctrl; secure_reg; access_ctrl_i,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_aes_rom2_security_scope__rep_3,PERM-001,h19_aes_rom2_security_scope,AES wrapper exposes the full 192-bit AES key through bus-readable registers.,src/aes/aes_wrapper.sv; tb/ariane_peripherals.sv,aes_wrapper; ariane_peripherals,key_big / external_bus_io.rdata; key_reg_out[0] / key_in; key_big; external_bus_io.rdata; key_in,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_aes_rom2_security_scope__rep_3,PERM-002,h19_aes_rom2_security_scope,"ROM2 fuse/key registers are bus-readable and bus-writable without local permission enforcement, and they feed keys plus interconnect access-control policy.",src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_testharness.sv,rom2; ariane_peripherals; ariane_testharness,secure_reg / rdata_o; rom2_fuse / key_reg_out / access_ctrl_reg / jtag_key; key_reg_out[0]; access_ctrl / ROM2 address map; secure_reg; rdata_o; i_axi2rom2; key_reg_out; access_ctrl; ROM2Base / ROM2Length,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_1,CSR-PRIV-001,h19_csr_privilege_scope,"Machine CSR `mepc` is explicitly exempted from the normal CSR privilege check, allowing unauthorized read/write access paths.",src/csr_regfile.sv; include/riscv_pkg.sv,csr_regfile; riscv package,csr_addr; csr_t / csr_addr_t; CSR_MEPC; mepc_q / csr_rdata; mepc_d; csr_exception_o / priv_lvl_o / CSR_MEPC; csr_addr_t / csr_t; CSR_MEPC read case; CSR_MEPC write case; CSR privilege check,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_1,CSR-PRIV-002,h19_csr_privilege_scope,External/top-level `umode_i` can force `priv_lvl_o` to Machine mode in the CSR block.,src/ariane.sv; src/csr_regfile.sv,ariane; csr_regfile,umode_i; umode_i connection; priv_lvl_o; csr_regfile umode_i port connection,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_2,CSR_PRIV_001,h19_csr_privilege_scope,"Machine-mode CSR_MEPC is explicitly exempted from the CSR privilege check, allowing unauthorized read/write access.",src/csr_regfile.sv; include/riscv_pkg.sv,csr_regfile; riscv package; riscv,CSR_MEPC / mepc_q / mepc_d / csr_exception_o; mepc_q; mepc_d; epc_o; CSR_MEPC; CSR privilege check; CSR_MEPC read case; CSR_MEPC write case; epc_o assignment,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_2,CSR_PRIV_002,h19_csr_privilege_scope,"Asserting umode_i forces priv_lvl_o to machine mode, influencing CSR access control and translation decisions.",src/ariane.sv; src/csr_regfile.sv,ariane; csr_regfile,umode_i; priv_lvl_o; priv_lvl_o / csr_exception_o; en_translation_o; csr_regfile umode_i port connection; priv_lvl_o assignment; CSR privilege check; en_translation_o assignment,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_3,FINDING-001,h19_csr_privilege_scope,Machine-mode CSR MEPC is explicitly exempted from normal CSR privilege enforcement.,src/csr_regfile.sv; include/riscv_pkg.sv,csr_regfile; riscv package; riscv,csr_exception_o / priv_lvl_o / csr_addr; mepc_q / csr_rdata; mepc_d; CSR_MEPC; CSR_MEPC read case; CSR_MEPC write case; CSR privilege exception check,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_csr_privilege_scope__rep_3,FINDING-002,h19_csr_privilege_scope,External umode_i input can force effective CSR privilege level to machine mode.,src/ariane.sv; src/csr_regfile.sv,ariane; csr_regfile,umode_i; umode_i connection to csr_regfile; priv_lvl_o; CSR privilege check; en_translation_o; umode_i port; csr_regfile_i.umode_i connection; priv_lvl_o assignment; en_translation_o assignment,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_1,FINDING-001,h19_debug_jtag_scope,Debug module is unconditionally authenticated and permits privileged debug operations without permission enforcement.,src/debug/dm_csrs.sv; src/debug/dm_top.sv; src/csr_regfile.sv,dm_csrs; dm_top; csr_regfile,dmstatus.authenticated; dmi_req_i / dtm_op; dmcontrol_d; cmd_valid_o / command_d; sbaddr_d / sbaddress_write_valid_o / sbdata_write_valid_o; axi_m_req_o / dm_sba; debug_req_i; priv_lvl_o; dmi_req_valid_i / dmi_req_ready_o / dtm_op; sbaddress_write_valid_o / sbdata_write_valid_o; dm_sba / axi_m_req_o,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_1,FINDING-002,h19_debug_jtag_scope,The JTAG password gate protects reads but allows unauthenticated DMI writes.,src/debug/dmi_jtag.sv; src/csr_regfile.sv,dmi_jtag; csr_regfile,pass_chk; state_d / dmi.op / pass_chk; umode_o; pass / jtag_key; priv_lvl_o; dmi.op / state_d,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_1,FINDING-003,h19_debug_jtag_scope,Protected key storage is bus-readable and bus-writable without a visible local permission check.,src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_soc_pkg.sv,rom2; ariane_peripherals; ariane_soc_pkg,secure_reg; mem; req_i / we_i / secure_reg; rdata_o; rom2_req / rom2_we / rom2_addr / rom2_wdata / rom2_rdata; ROM2Base; secure_reg write path; i_axi2rom2 / i_rom2,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_2,PERM-JTAG-DMI-WRITE-BYPASS,h19_debug_jtag_scope,Unauthenticated JTAG/DMI writes are allowed because only DMI reads check pass_chk.,src/debug/dmi_jtag.sv,dmi_jtag,pass_chk / state_d / dmi.op; pass_chk / pass / data_d; umode_o / pass_chk; DMI operation dispatch; DTM_PASS handling; umode_o assignment,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_2,PERM-DM-AUTH-ALWAYS-TRUE,h19_debug_jtag_scope,Debug authentication status is hardwired to authenticated.,src/debug/dm_csrs.sv; src/debug/dm_top.sv,dm_csrs; dm_top,dmstatus.authenticated; dmi_req_valid_i / dmi_req_i; dmstatus.authenticated assignment; dm_csrs DMI inputs,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_2,PERM-ROM2-JTAG-KEY-READ-WRITE,h19_debug_jtag_scope,JTAG key storage is visibly readable and writable through the ROM2 peripheral path.,src/rom2/rom2.sv; tb/ariane_peripherals.sv,rom2; ariane_peripherals,mem; secure_reg; rdata_o / secure_reg; rom2_fuse / rom2_req / rom2_we / rom2_rdata / rom2_wdata; jtag_key / key_reg_out; mem key constants; secure_reg update logic; rdata_o assignment; i_axi2rom2; jtag_key assignment,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_2,PERM-JTAG-PASS-STATE-NOT-RESET,h19_debug_jtag_scope,JTAG password authorization state is not visibly reset/defaulted to a safe value.,src/debug/dmi_jtag.sv,dmi_jtag,pass_chk; umode_o / pass_chk; pass_chk declaration; pass_chk success assignment; umode_o permission output,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_3,FINDING-001,h19_debug_jtag_scope,Debug module is always authenticated despite no authentication being implemented.,src/debug/dm_csrs.sv; src/debug/dm_top.sv,dm_csrs; dm_top,dmstatus.authenticated; haltreq_o/resumereq_o; sbaddress_write_valid_o/sbdata_write_valid_o; i_dm_sba; dm_sba i_dm_sba,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_3,FINDING-002,h19_debug_jtag_scope,JTAG password check gates reads but permits unauthenticated DMI writes.,src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dmi_jtag; ariane_testharness,pass_chk/state_d; dmi_req.op; debug_req/debug_req_valid; DTM_READ/DTM_WRITE/pass_chk,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h19_debug_jtag_scope__rep_3,FINDING-003,h19_debug_jtag_scope,ROM2 key/access-control storage is readable and writable without visible local permission enforcement.,src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_soc_pkg.sv,rom2; ariane_peripherals; ariane_soc_pkg,secure_reg; secure_reg/req_i/we_i; rdata_o; rom2_fuse/rom2_req/rom2_we/rom2_addr/rom2_wdata/rom2_rdata; jtag_key/access_ctrl_reg; ROM2Base; secure_reg write/read control; i_axi2rom2/i_rom2,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_1,FINDING-001,h21_access_lock_scope,Access-control table resets to all permissions enabled.,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acct_mem, acc_ctrl_o; acc_ctrl, acc_ctrl_c; rom_req; acc_ctrl_o; acct_mem; acc_ctrl_c; en",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_1,FINDING-002,h21_access_lock_scope,PKT/fuse read-lock can be bypassed through the default read path.,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,pkt_wrapper,"rdata, fuse_rdata_i, reglk_ctrl_i[6], fuse_addr_o; en; rdata; reglk_ctrl_i[6], fuse_rdata_i; default case; fuse_req_o, fuse_addr_o",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_1,FINDING-003,h21_access_lock_scope,Register-lock memory entry 2 is altered while locked because it copies reglk_mem[3] instead of preserving itself.,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,"reglk_mem[2], reglk_mem[3], reglk_ctrl[1]; reglk_ctrl_o; reglk_mem[1:3]; reglk_mem[2]",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_1,FINDING-004,h21_access_lock_scope,JTAG unlock clears all register-lock state.,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,reglk_wrapper; riscv_peripherals,"jtag_unlock, reglk_mem; jtag_unlock; reglk_ctrl, jtag_unlock; reglk_mem",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_2,FINDING-001,h21_access_lock_scope,HMAC access is incorrectly granted by SHA256 permission due to an OR term in the top-level access-control matrix.,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv,riscv_peripherals; riscv_peripherals / i_hmac_wrapper wiring; hmac_wrapper; riscv_peripherals / i_sha256_wrapper wiring,acc_ctrl_c; acct_ctrl_i; en; key0; acc_ctrl_c assignment; key0/key; key0 write cases,,,,high,,,,,,
