finding_uid,model_family,method_name,input_scope,repetition,run_id,finding_id,summary,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,fp_cluster_id,cluster_scoring_role,review_notes,final_answer_path
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-024,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-024,"AXI protection field (prot) is hardwired to zero for all PKT wrapper AXI requests, eliminating privilege/security-level signaling on the AXI bus",,FP,,Sufficient,FPC-0179,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-025,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-025,"The pkt_wrapper module exposes fuse_addr_o unconditionally without checking reglk_ctrl_i lock bits, allowing read access to fuse memory addresses even when register locks are set.",,FP,,Sufficient,FPC-0180,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-026,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-026,"fuse_rdata_i (fuse memory read data) flows into pkt_wrapper without any reglk_ctrl or acct_ctrl gating on the read path, enabling sensitive fuse data to be read back regardless of register-lock state.",,FP,,Sufficient,FPC-0181,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-027,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-027,"The pkt_wrapper module drives fuse_req_o to access fuse memory without verifying reglk_ctrl_i or acct_ctrl_i permission bits before issuing the fuse read request. While the module receives reglk_ctrl_i and acct_ctrl_i signals, the fuse_req_o output path is not shown to be gated by any permission check, allowing fuse memory reads regardless of lock or access-control state.",,FP,,Sufficient,FPC-0180,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-028,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-028,"The HMAC wrapper zeroes out the HMAC key and okey_hash when debug_mode_i is asserted, effectively bypassing key confidentiality in debug mode. Additionally, the register-lock control (reglk_ctrl_i) is passed into hmac_wrapper but the write-side logic in the always block does not check reglk_ctrl_i before updating sensitive registers (startHash, newMessage, data), and the key registers (key0, ikey_hash_bytes, okey_hash_bytes) are not shown to be protected by reglk_ctrl in the write path.",,FP,,Sufficient,FPC-0168,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-029,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-029,"The reglk_wrapper reset condition includes jtag_unlock as a reset trigger, allowing JTAG to clear all register-lock values (reglk_mem) to zero, effectively disabling all peripheral access controls and register locks system-wide.",H21-035,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-006,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-006: same run reports H21-035 again. Matched H21-035: reports register locks disabled by default/reset.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-030,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-030,"AXI protection bits (aw.prot and ar.prot) are hardwired to zero when driving the reglk_wrapper, meaning no privilege/security/instruction-type information is conveyed to the register-lock peripheral, bypassing any protection-level-based access control the reglk could enforce.",,FP,,Sufficient,FPC-0170,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-031,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-031,"The jtag_unlock signal directly resets all register-lock (reglk_mem) entries to zero, bypassing any authentication or privilege check, allowing a JTAG interface to clear all peripheral access locks without authorization.",,FP,,Sufficient,FPC-0182,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-032,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-032,"The reglk_wrapper resets all register-lock memory (reglk_mem) to 0x0 (unlocked) when jtag_unlock is asserted, allowing a JTAG debug interface to bypass all peripheral register protections.",,FP,,Sufficient,FPC-0182,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-033,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-033,"In hmac_wrapper, the HMAC key (key0) and ikey/okey_hash_bytes registers are written without checking reglk_ctrl_i, and the debug_mode_i signal zeroes the key output instead of blocking access, allowing key material exposure or manipulation bypass.",,FP,,Sufficient,FPC-0173,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-034,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-034,"The reglk_wrapper resets all register-lock values to 0 (unlocked) whenever jtag_unlock is asserted, allowing a JTAG-triggered reset to clear all peripheral access protections enforced by reglk_ctrl_o.",H21-035,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-006,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-006: same run reports H21-035 again. Matched H21-035: reports register locks disabled by default/reset.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-035,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-035,"The reglk_wrapper reset condition includes jtag_unlock as a reset trigger, allowing JTAG to clear all register-lock (reglk_mem) values to zero, which disables all peripheral access locks and exposes protected resources.",H21-035,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-006,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-006: same run reports H21-035 again. Matched H21-035: reports register locks disabled by default/reset.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-036,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-036,"AXI protection signal (aw_prot/ar_prot) is hardwired to zero for all security-sensitive peripherals (PLIC, RST, RSA, RNG, AES0, HMAC, PKT, ACCT, REGLK), meaning bus transactions to these peripherals carry no privilege or security-level indication, bypassing any downstream protection logic that depends on the PROT field.",,FP,,Sufficient,FPC-0183,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-037,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-037,"The acct_wrapper unconditionally ORs the we_flag signal into the acc_ctrl_o output, allowing a single bit to force-grant write access permissions to all peripherals regardless of the actual access control memory contents.",,FP,,Sufficient,FPC-0167,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-038,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-038,"The acct_wrapper resets all access-control memory entries to 0xFFFFFFFF (all-access) on reset, and the acc_ctrl_o output unconditionally ORs we_flag into the lowest permission word, potentially granting blanket access without proper authentication.",,FP,,Sufficient,FPC-0167,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-039,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-039,"AXI protection bits (aw.prot and ar.prot) for the AES0 peripheral are hardcoded to zero, disabling all AXI protection signaling and allowing unprivileged, non-secure, data transactions to access the AES cryptographic peripheral without privilege or security-level enforcement.",,FP,,Sufficient,FPC-0184,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-040,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-040,"AXI protection bits (aw.prot and ar.prot) for the AES1 peripheral are hardwired to zero, disabling AXI bus-level privilege, security, and data/instruction access type signaling for all AES transactions.",,FP,,Sufficient,FPC-0184,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-041,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-041,"AXI protection (prot) field for AES2 peripheral is hardcoded to zero, disabling AXI access control for both read and write channels",,FP,,Sufficient,FPC-0185,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-042,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-042,"In debug mode, the HMAC wrapper zeroes out the key and okey_hash signals used by the HMAC core, but the underlying key registers (key0, okey_hash_bytes) remain readable via the register-file read path, protected only by reglk_ctrl_i[4/5] lock bits. The debug_mode_i signal does NOT suppress the register readback path, meaning a debug-mode attacker can still read raw key material through the rdata port if the register-lock bits are not set.",,FP,,Sufficient,FPC-0186,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-043,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-043,"Debug Transport Module (DTM) simulation interface instantiated without access control, allowing unrestricted debug requests to be issued via DPI simulation calls that directly drive the DMI request operation field.",,FP,,Sufficient,FPC-0187,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-044,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-044,"DMA AXI request protection field (aw.prot and ar.prot) is hardcoded to zero, permanently disabling AXI protection signaling for all DMA transactions.",,FP,,Sufficient,FPC-0185,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-045,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-045,"The pkt_wrapper module exposes fuse_req_o and fuse_addr_o (fuse memory control signals) to read-back without reglk_ctrl protection, and fuse_rdata_i (fuse read data) is returned under only a single lock bit check, while fuse_req_o and fuse_addr_o registers are readable without any reglk_ctrl guard at all.",,FP,,Sufficient,FPC-0188,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-046,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-046,"fuse_rdata (sensitive fuse data) is returned directly in the read path before the register-lock check is applied, allowing unguarded readback at address offsets 0 and 1, and the lock bit for offset 4 (fuse_rdata) is checked only inside the case statement while offset 1 (fuse_addr_o) has no lock check at all.",,FP,,Sufficient,FPC-0188,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-047,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-047,"The pkt_wrapper module exposes fuse memory readback (fuse_rdata_i) and key location data (pkey_loc) through its read path with only partial reglk_ctrl_i protection, while fuse_req_o and fuse_addr_o registers are completely unprotected on readback, allowing unauthorized access to sensitive fuse data.",,FP,,Sufficient,FPC-0188,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-048,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-048,"The jtag_unlock signal unconditionally resets all reglk_mem lock registers to zero, effectively clearing all peripheral register-lock protections whenever JTAG unlock is asserted, bypassing the intended software-controlled lock state.",H21-048,TP,,Sufficient,,TP,Matched H21-048: reports JTAG unlock disables reglocks.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-049,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-049,"The AXI aw.lock and ar.lock signals for multiple security-sensitive peripherals (RST, RSA, RNG, AES0) are permanently tied to zero ('0), meaning all AXI transactions to these peripherals are issued without the AXI locked/exclusive access attribute. While this is labeled as 'AXI-lite tie-off', the aw.prot field (which carries privilege, security, and instruction/data type information) is also permanently forced to '0 for all these peripherals, stripping privilege and security level information from every bus transaction directed at cryptographic and security-sensitive modules.",,FP,,Sufficient,FPC-0189,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-050,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-050,"AXI protection (PROT) fields for PLIC, RST, RSA, RNG, and AES peripheral masters are hardcoded to zero, stripping all privilege-level, security, and instruction/data access indicators from every AXI transaction issued to these peripherals.",,FP,,Sufficient,FPC-0183,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-051,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-051,"The reglk_wrapper (register lock controller) accepts a jtag_unlock input that can bypass register lock protections, and multiple security-critical wrappers (hmac_wrapper, pkt_wrapper, acct_wrapper, reglk_wrapper) each receive separate reset signals (rst_4, rst_5, rst_6, rst_9) in addition to the standard rst_ni, creating an unsafe reset path where module-specific resets can independently clear security state without going through the standard reset hierarchy.",,FP,,Sufficient,FPC-0190,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-052,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-052,"The AXI aw_prot field is hardwired to zero for all security-sensitive peripheral interfaces (RST, RSA, RNG, AES0, HMAC, PKT, ACCT) connected through riscv_peripherals, meaning no privilege/secure/instruction-type information is conveyed to the PLIC or downstream peripherals on the AXI protection channel.",,FP,,Sufficient,FPC-0183,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-053,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-053,"The HMAC key registers are zeroed out in debug mode, leaking the fact that debug_mode_i bypasses key confidentiality, and the commented-out bootrom access control line reveals an earlier design intent to enforce privilege-level gating that was re-enabled but leaves a fragile single-bit guard; more critically, the acc_ctrl_o assignment in acct_wrapper ORs the lowest-privilege bits with {8{we_flag}}, unconditionally granting write access across all peripherals when we_flag is asserted, regardless of the privilege level or access-control table contents.",,FP,,Sufficient,FPC-0191,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-054,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-054,"The HMAC wrapper zeroes out the secret key and okey_hash when debug_mode_i is asserted, leaking the absence of key material and potentially allowing an attacker with debug-mode access to bypass HMAC key protection. The ikey_hash is not zeroed under debug_mode_i, creating an asymmetric erasure that may still leak intermediate key state.",,FP,,Sufficient,FPC-0192,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-055,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-055,"Boot ROM data selection mux is broken: both branches of the ternary select the same `rom_rdata_linux` signal, making `ariane_boot_sel_i` have no effect and preventing bare-metal boot mode from ever being selected.",,FP,,Sufficient,FPC-0193,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-056,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1,F-056,"AXI protection field (prot) for RSA peripheral is hardcoded to zero, disabling AXI privilege, security, and instruction access protection on all transactions",,FP,,Sufficient,FPC-0185,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-001,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1,F-001,"The acct_wrapper reset handler initializes acct_mem to all-ones (0xFFFFFFFF), which sets all access control permission bits to fully permissive on reset, rather than a secure default of all-zeros.",,FP,,Sufficient,FPC-0194,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_reglock_reset_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-002,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1,F-002,"The acct_wrapper module resets acct_mem to 0xFFFFFFFF (all-access-permitted) on reset, and the acc_ctrl_o output unconditionally ORs a we_flag into the lowest permission bits, potentially bypassing access control restrictions.",,FP,,Sufficient,FPC-0195,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_access_reglock_reset_expansion_scope\rep_1\final_answer.json
