fp_cluster_id,model_family,method_name,input_scope,repetition,fp_count,representative_finding_uid,claimed_files,claimed_modules,claimed_signals_or_registers,example_summaries
FPC-0202,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,6,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-014,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv,reglk_wrapper; riscv_peripherals; acct_wrapper; rst_wrapper,j; acct_ctrl_i; jtag_unlock; state_update:100; address; rst_9; procedural_assign:112; rst_ni,"The jtag_unlock signal in reglk_wrapper resets all register-lock memory (reglk_mem) to zero, bypassing the normal lock protection and clearing all peripheral access controls without authentication.
---
The reglk_wrapper module resets all register-lock memory (reglk_mem) to zero when jtag_unlock is asserted, bypassing the intended lock state and effectively clearing all peripheral protection bits controlled by reglk_ctrl.
---
The reglk_wrapper resets all lock registers (reglk_mem) to zero on jtag_unlock assertion, effectively clearing all peripheral protection locks and allowing unrestricted write access to all protected peripherals.
---
The reglk_wrapper reset condition includes jtag_unlock as an additional reset trigger, allowing JTAG to unconditionally clear all register-lock values (reglk_mem) to zero, bypassing any software-controlled lock state.
---
The reglk_wrapper reset condition includes jtag_unlock as a reset trigger, allowing JTAG to unconditionally clear all register-lock protection state (reglk_mem) to zero, bypassing the lock mechanism that protects peripheral access controls."
FPC-0203,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,2,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-021,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,atop; plic_master; procedural_assign:1071; procedural_assign:1157; procedural_assign:1244; rst_ni,"AXI protection field (aw_prot/ar_prot) is hardwired to zero for all security-sensitive peripherals (RST, RSA, RNG, AES0, PLIC), meaning all AXI transactions are issued with unprivileged/unsecure/data-access attributes, bypassing any downstream AXI protection-based access control.
---
AXI AxPROT field hardwired to zero for all security-sensitive peripherals (RST, RSA, RNG, AES0, PLIC), removing privilege-level and secure/non-secure transaction tagging from bus requests"
FPC-0204,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-024,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,reglk_wrapper; axi_lite_interface; acct_wrapper; riscv_peripherals,axi_lite_interface_i; IDLE; axi_req_i; i_acct_wrapper; reglk_axi_req,"The acct_wrapper (Access Control Table) receives AXI requests directly through axi_lite_interface without any privilege or permission guard enforced at the AXI protocol level. The reglk_ctrl_i and acct_ctrl_i inputs are present at the wrapper port but the AXI request path in axi_lite_interface processes all incoming transactions unconditionally, with no check that blocks or gates writes/reads based on lock or privilege state before accepting and executing them."
FPC-0205,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,7,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-025,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,aes0_axi_req; aes1_axi_req; aes2_axi_req; dma_axi_req; hmac_axi_req; pkt_axi_req; rsa_axi_req,"AXI protection (PROT) field for AES0 peripheral is hardcoded to zero, disabling AXI bus-level privilege and security signaling
---
AXI protection (prot) and lock fields for AES1 AXI requests are permanently tied to zero, disabling AXI access-protection signaling for the AES cryptographic peripheral.
---
AXI protection (prot) fields for AES2 AXI requests are permanently tied to zero, disabling privilege, security, and instruction/data access type signaling on the bus.
---
DMA AXI request protection field (aw.prot and ar.prot) is hardwired to zero, disabling AXI AxPROT privilege, security, and instruction-type signaling for all DMA transactions.
---
HMAC AXI request channel has AXI protection bits (aw.prot and ar.prot) permanently tied to zero, disabling privilege/security/instruction access type signaling to the HMAC peripheral."
FPC-0206,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-028,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,debug_req_bits_op,"SimDTM debug module is instantiated unconditionally in RTL, allowing debug access (DMI requests) without any privilege or lifecycle guard"
FPC-0207,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-034,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv,riscv_peripherals; acct_wrapper; rst_wrapper,priv_lvl_i; acc_ctrl; acc_ctrl_o; i_rst_wrapper; continuous_assign:140,"Commented-out access control check for bootrom access reveals an earlier version that bypassed privilege-level gating; the current active line enforces the check, but the commented line immediately above it indicates the guard was intentionally disabled at some point and could be trivially re-disabled, exposing the bootrom to unprivileged access."
FPC-0208,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-035,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv,riscv_peripherals; reglk_wrapper; axi_lite_interface,continuous_assign:1868; reglk_axi_req; axi_lite_interface_i; IDLE; axi_req_i,"The reglk_wrapper (register lock controller) receives AXI requests directly without any privilege or lock check at the AXI interface level. The reglk_axi_req signal is wired directly to the axi_lite_interface inside reglk_wrapper, meaning any bus master that can reach this peripheral address range can read or write the register-lock control registers (reglk_ctrl_o) without the AXI interface itself enforcing access control. Similarly, the AXI prot field is hardwired to zero in the tie-off assignments, stripping privilege signaling."
FPC-0209,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-037,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,ariane_boot_sel_i; rom_rdata,"Boot ROM selection mux is broken: both branches of the ternary operator assign rom_rdata_linux, making ariane_boot_sel_i ineffective and always booting into Linux mode regardless of the boot selector input."
FPC-0210,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-039,piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,axi_lite_interface; rst_wrapper; riscv_peripherals,IDLE; axi_req_i; rst_axi_req; continuous_assign:1000,"The rst_wrapper, which controls reset outputs for multiple system components, accepts AXI requests through axi_lite_interface without any privilege-level or lock guard enforced inside the AXI interface layer itself. The reglk_ctrl_i and acct_ctrl_i inputs are passed to rst_wrapper as port connections, but the axi_lite_interface used inside rst_wrapper processes all incoming AXI transactions (reads and writes) unconditionally—there is no check within axi_lite_interface that consults reglk_ctrl or acct_ctrl before asserting en_o, we_o, or address_o. The same shared axi_lite_interface module is used across rst_wrapper, acct_wrapper, and reglk_wrapper with no access-control gating inside the AXI state machine."
FPC-0211,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-040,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,sha256_axi_req,"AXI protection field (aw.prot and ar.prot) for SHA256 peripheral is hardwired to zero, meaning all accesses to the SHA256 accelerator are permanently marked as unprivileged, non-secure, data accesses with no privilege or security differentiation."
FPC-0212,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-042,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; rst_wrapper; axi_lite_interface; riscv_peripherals,acct_ctrl_i; address; READ; rst_axi_req; state_update:100,"The en_acct signal in rst_wrapper (and similarly in acct_wrapper and reglk_wrapper) is driven directly from the AXI lite interface's en_o without gating by the acct_ctrl_i access-control input, allowing unauthenticated AXI transactions to enable register reads/writes to the reset controller regardless of the privilege-level-based access control."
FPC-0213,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-044,piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,rst_wrapper; riscv_peripherals,axi_lite_interface_i; state_update:140; i_rst_wrapper,"The rst_wrapper module resets rst_mem to 0 unconditionally whenever 'start' is not asserted (else branch), meaning peripheral reset signals are continuously de-asserted unless actively driven high each cycle. Additionally, the 'start' and 'rst_id' inputs that control which peripheral is reset are guarded only by a single reglk_ctrl_i bit and acct_ctrl_i, but when rst_12 (self-reset of RST_CTRL) is asserted, both start and rst_id are zeroed, potentially allowing a peripheral reset sequence to be interrupted or cleared. More critically, the reset memory register (rst_mem) falls to 0 in the else branch every cycle when start is low, creating an unsafe reset behavior where reset pulses are only one-cycle wide and cannot be sustained, which could lead to improperly short or missed resets for security-sensitive peripherals."
FPC-0214,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-045,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; rst_wrapper; riscv_peripherals,state_update:100; acct_ctrl_i; rst_1; address,"The rst_wrapper module resets all peripheral reset signals (rst_mem) to 0 when the system reset (rst_ni) is deasserted, but on reset the access control memory (acct_mem) in acct_wrapper is initialized to 0xFFFFFFFF (all-ones), meaning all access is granted. The rst_12 signal is declared as an internal logic wire in rst_wrapper (not output to riscv_peripherals), creating an asymmetry where one peripheral reset output is missing from the external interface while others are connected. More critically, the acct_wrapper reset behavior sets acct_mem to all-ones (0xffffffff) on reset, which means all access control bits are set, potentially granting full access to all protected resources upon any reset event including a soft reset triggered via the reset controller."
FPC-0215,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-046,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; rst_wrapper; riscv_peripherals,j; rst_1; state_update:140; acct_mem,"The acct_wrapper reset condition uses a logical OR of rst_ni (active-low system reset) and rst_6 (active-high peripheral reset) in a way that allows rst_6 alone to reset the access-control memory (acct_mem) to all-ones (0xFFFFFFFF), effectively granting full permissions to every slot. Since rst_6 is generated by rst_wrapper and is driven from rst_mem[6] without any privilege or lock check, any entity that can trigger a rst_6 assertion can wipe and reinitialize the access-control table to an all-permissive state."
FPC-0216,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-049,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,rst_wrapper; acct_wrapper; riscv_peripherals; reglk_wrapper,acct_ctrl_i; address; state_update:100; rst_1; rst_9,"The rst_wrapper module uses rst_mem to drive individual reset outputs (rst_1 through rst_13) for security-critical peripherals, but the reset logic itself is controlled via a register (rst_mem) that can be written through an AXI interface without sufficient privilege/lock enforcement. Additionally, the acct_wrapper reset condition uses a bitwise-OR of rst_ni and rst_6, where rst_6 is derived from rst_mem[6] which is software-controlled — creating the risk of unauthorized reset or de-reset of security peripherals including ACCT."
FPC-0217,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-050,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,acct_wrapper; rst_wrapper; riscv_peripherals; reglk_wrapper,j; acct_ctrl_i; address; rst_1,"The rst_wrapper module exposes a software-controlled reset interface that can assert selective resets (rst_1 through rst_13) to security-critical peripherals without requiring privilege or lock-bit enforcement on the write path, and the acct_wrapper reset condition initializes access-control memory to all-ones (fully permissive) rather than all-zeros (fully restrictive)."
FPC-0218,claude_sonnet_4-6,ours_chain_context,h21_access_reglock_reset_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_reglock_reset_expansion_scope:rep_1:F-051,piton/design/chip/tile/ariane/src/rst_ctrl/rst_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,rst_wrapper; riscv_peripherals; acct_wrapper,address; acct_ctrl_i; rst_1; state_update:100,"The rst_wrapper module derives reset outputs (rst_1 through rst_13) directly from an internal rst_mem register via simple assignments, with no privilege or lock check protecting the write path to rst_mem. The reglk_ctrl_i and acct_ctrl_i inputs are present as ports but the source snippets show rst_mem is written unconditionally based on the AXI write path (start signal and address decode), with rst_mem <= 0 on the else branch. The guard signals received are not shown to gate the rst_mem write operations in the provided code, meaning any AXI-accessible write can trigger selective reset of security-critical peripherals (AES, SHA256, HMAC, ACCT, etc.)."
FPC-0219,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,3,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-001,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,acc_ctrl_o; j; acc_ctrl; priv_lvl_i; i_aes0_wrapper; rst_ni; state_update:100,"On reset (rst_ni deasserted or rst_6 asserted), the acct_wrapper initializes all acct_mem entries to 0xFFFFFFFF, granting full access to all peripherals from the moment reset is released, before any authorized configuration can be written.
---
On reset, the acct_wrapper initializes all acct_mem entries to 0xFFFFFFFF (all-ones), which grants maximum access permissions to all peripherals. This means that immediately after reset and before any privileged software programs the access control table, every privilege level has full access to all protected peripherals (AES, HMAC, SHA256, reglk, etc.).
---
The acct_wrapper resets its access-control memory (acct_mem) to all-ones (0xFFFFFFFF) on reset, meaning all peripheral access bits are set to fully-permissive after reset. The acc_ctrl_o output computed from acct_mem is immediately used as the acc_ctrl_c permission vector fed to every security-critical peripheral (AES0, AES1, AES2, SHA256, HMAC, REGLK). An all-ones reset value grants full access to all peripherals from the start, before any authenticated software has a chance to configure restrictions."
FPC-0220,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-003,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; acct_wrapper,continuous_assign:1779; i_acct_wrapper; axi_req_i,"AXI protection field (aw.prot and ar.prot) is hardwired to zero when driving the ACCT (Access Control) wrapper, stripping privilege/security/instruction-type information from all transactions before they reach the access-control decision logic."
FPC-0221,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-004,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,j; acc_ctrl_o; we_flag_0; rst_ni,"The acct_wrapper module resets acct_mem to 0xFFFFFFFF (all-ones/permissive) on reset, and the acc_ctrl_o output unconditionally ORs the we_flag bitmask into the lowest access-control word, potentially bypassing lock protection. Additionally, the acct_wrapper receives only 8 bits of reglk_ctrl_i but internally uses a 16-bit reglk_ctrl, and the read/write guards use bit indices (e.g., reglk_ctrl[13]) that exceed the 8-bit input width, meaning those guard bits are always zero (unlocked)."
FPC-0222,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,3,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-006,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv,acct_wrapper; riscv_peripherals; aes0_wrapper; aes2_wrapper,j; acc_ctrl_o; rst_6; we_flag_0; acc_ctrl; state_update:100; rst_ni; state_update:101; acct_ctrl_i,"The acct_wrapper reset logic initializes acct_mem to all-ones (0xFFFFFFFF) on reset, which sets all access control entries to fully permissive values. When rst_6 is asserted (a module-specific reset separate from the system rst_ni), the acct_mem is reset to 0xFFFFFFFF, granting maximum access to all peripherals. This means any reset event on rst_6 restores unrestricted access control state, bypassing whatever restrictions were previously programmed.
---
The acct_wrapper reset condition initializes access control memory (acct_mem) to all-ones (0xFFFFFFFF), granting maximum permissions on reset rather than denying all access. This means a reset event results in a fully permissive access control state for all peripherals.
---
The acct_wrapper resets its access-control memory (acct_mem) to all-ones (0xFFFFFFFF) on reset, which is the maximally permissive state. If a subsequent boot or partial reset occurs, all peripherals become fully accessible until software explicitly reprograms the access-control table."
FPC-0223,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,12,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-007,piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,aes0_wrapper; aes1_wrapper; aes2_wrapper; hmac_wrapper; acct_wrapper,address; j; state_update:101; debug_mode_i; cii_K0; acct_ctrl_i; CORE_NAME0; CTRL_INIT_BIT,"Inconsistent debug_mode_i key zeroing: key2/key_big2 in aes0_wrapper, key_reg2 in aes1_wrapper, and ikey_hash in hmac_wrapper are not zeroed when debug_mode_i is asserted, while sibling key material (key0, key1, okey_hash) is zeroed. This allows sensitive cryptographic key material to leak through debug mode.
---
key2 in aes0_wrapper and cii_K2 in aes2_wrapper are not zeroed when debug_mode_i is asserted, while key0 and key1 are zeroed. Additionally, the read-side logic in aes0_wrapper exposes key0 registers directly without a reglk_ctrl guard on key reads, creating a key readback vulnerability.
---
Inconsistent debug_mode_i key zeroing in aes0_wrapper: key2 is not zeroed in debug mode unlike key0 and key1, allowing key material leakage. Similarly, in aes1_wrapper key_reg1 is not zeroed in debug mode while key_reg0 and key_reg2 are protected.
---
Inconsistent debug_mode_i key zeroing: key2 in aes0_wrapper and key_reg2 in aes1_wrapper are not zeroed when debug_mode_i is asserted, while key0/key1 equivalents are zeroed. Similarly, ikey_hash is not zeroed in hmac_wrapper under debug_mode_i.
---
In aes1_wrapper, key_reg1 is readable without any reglk_ctrl guard and key_reg1 is also not zeroed in debug mode, while key_reg0 and key_reg2 are individually protected. Additionally, aes0_wrapper's key2 is not zeroed when debug_mode_i is asserted, unlike key0 and key1."
FPC-0224,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,2,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-009,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv,riscv_peripherals; aes0_wrapper,continuous_assign:1244; i_aes0_wrapper; axi_req_i; dma_axi_req,"AXI aw.prot and ar.prot fields are permanently tied to zero for the AES0 wrapper, stripping all AXI protection attributes (privilege level, secure/non-secure, instruction/data) from every transaction reaching the AES cryptographic peripheral.
---
DMA AXI request protection (prot) fields are permanently tied to zero, disabling AXI bus-level privilege, security, and instruction/data access type signaling for all DMA transactions."
FPC-0225,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,3,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-012,piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,aes0_wrapper; riscv_peripherals,acct_ctrl_i; state_update:101; rst_ni; debug_mode_i,"AES key2 registers in aes0_wrapper lack debug_mode protection, while key0 and key1 are zeroed when debug_mode_i is asserted. This asymmetry means key2 material is exposed in debug mode.
---
AES key material (key2) is exposed without debug_mode_i zeroing protection, while key0 and key1 are conditionally zeroed. Additionally, the read path exposes key register contents (key0) unconditionally before the register-lock case statement is evaluated.
---
AES key material (key2) is readable via rdata without any register-lock protection, and key2 internal signals bypass the debug_mode_i zeroing that protects key0 and key1."
FPC-0226,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-018,piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,aes0_wrapper; riscv_peripherals,state_update:101; rst_1; rst_ni; acct_ctrl_i,"The aes0_wrapper reset signal rst_1 is a separate software-controlled reset that, when asserted, clears sensitive AES key and state registers but does so without any privilege or register-lock (reglk_ctrl) check. An unprivileged or unauthorized software actor can assert rst_1 to unconditionally reset the AES engine state, potentially disrupting in-progress cryptographic operations or clearing keys in use."
FPC-0227,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-021,piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,aes1_wrapper; riscv_peripherals; acct_wrapper; reglk_wrapper,address; acc_ctrl; acct_ctrl_i; CTRL_INIT_BIT; CORE_NAME0; state_update:100; acc_ctrl_o,"The acct_ctrl_i (access control) signal is received by all peripheral wrappers (aes0, aes1, aes2, sha256, hmac, acct, reglk) but is never used to gate or guard register reads or writes within those modules. The en_acct signal is declared alongside en but the actual register access logic uses only en, leaving acct_ctrl_i/en_acct without functional enforcement."
FPC-0228,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-022,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv,riscv_peripherals; aes1_wrapper,continuous_assign:1330; i_aes1_wrapper; axi_req_i,"AXI protection bits (aw.prot and ar.prot) are hardwired to zero for all AES1 AXI requests, bypassing any privilege-level or secure/non-secure transaction signaling that the AXI protocol provides."
FPC-0229,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-023,piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,aes1_wrapper; riscv_peripherals,CORE_NAME0; CTRL_INIT_BIT; rst_ni; address,"The AES1 block_reg (plaintext input register) can be read back directly via the register interface without any register-lock protection guarding the read path for block addresses, and the write path uses reglk_ctrl_i[5] which is a shared lock bit also covering key_sel, creating a coarse-grained protection scheme. More critically, SNIP-0019 shows that key registers are readable (e.g., key_reg0 is returned on reads when key_we0 is asserted), and the block_reg read path is not shown to be gated by any reglk bit, enabling sensitive plaintext readback."
FPC-0230,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-025,piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,aes1_wrapper; riscv_peripherals,continuous_assign:159; address; i; procedural_assign:276; i_aes1_wrapper,"The AES1 wrapper block register (block_reg) feeding core_block is protected by reglk_ctrl_i[5] on writes, but core_block is assembled and passed directly to the AES core without any debug_mode_i zeroing guard, unlike key_reg0 and key_reg2 which are zeroed when debug_mode_i is asserted."
FPC-0231,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-026,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv,riscv_peripherals; aes1_wrapper,i_aes1_wrapper; rst_ni; CTRL_INIT_BIT; procedural_assign:276; address; reglk_ctrl_i,"The AES1 wrapper's core_init signal is derived from init_reg, which can be written when reglk_ctrl_i[1] is deasserted. However, key registers protected by reglk_ctrl_i[3] and block registers protected by reglk_ctrl_i[5] use different lock bits than the init/next/encdec controls (reglk_ctrl_i[1]). More critically, the read path allows key material readback (key_reg0/1/2) when reglk_ctrl_i[2] is 0, and result readback when reglk_ctrl_i[4] is 0, with these being independently controllable lock bits. The AES1 wrapper instantiation in riscv_peripherals.sv omits the 'we_flag' OR-masking that is applied to AES0's reglk_ctrl, meaning AES1 receives only the raw reglk_ctrl[2*8+7:2*8] without any additional write-enable flag protection that AES0 enjoys."
FPC-0232,claude_sonnet_4-6,ours_chain_context,h21_crypto_security_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_crypto_security_scope:rep_1:F-030,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,riscv_peripherals; aes1_wrapper; reglk_wrapper,rst_ni; CORE_NAME0; address; CTRL_INIT_BIT; reglk_ctrl_i,"AES1 wrapper connects reglk_ctrl_i without the we_flag OR-mask that AES0 uses, and key_reg1 readback in aes1_wrapper is not gated by any reglk_ctrl_i bit, allowing unrestricted read of key material."
